geneID,geneName
FBgn0267228,lncRNA:CR45668
FBgn0267612,lncRNA:CR45950
FBgn0267742,lncRNA:CR46073
FBgn0267826,lncRNA:CR46147
FBgn0267930,lncRNA:CR46211
FBgn0267962,lncRNA:CR46242
FBgn0287606,lncRNA:CR46475
FBgn0031778,lncRNA:CR9162
FBgn0001234,lncRNA:Hsromega
FBgn0284419,lncRNA:TS26
FBgn0267704,lncRNA:flam
FBgn0083946,lobo
FBgn0022238,lolal
FBgn0267429,lovit
FBgn0028582,lqf
FBgn0268063,ltl
FBgn0029688,lva
FBgn0030556,mRNA-cap
FBgn0035980,mRRF1
FBgn0030786,mRpL22
FBgn0030686,mRpL3
FBgn0044030,mRpS14
FBgn0002641,mal
FBgn0267033,mamo
FBgn0043884,mask
FBgn0015513,mbc
FBgn0026206,mei-P26
FBgn0031855,meng
FBgn0004456,mew
FBgn0261260,mgl
FBgn0267977,mh
FBgn0053558,mim
FBgn0031399,mio
FBgn0262338,mir-2499
FBgn0262374,mir-2b-1
FBgn0263530,mir-4917
FBgn0263537,mir-4951
FBgn0263542,mir-4954
FBgn0263571,mir-4959
FBgn0263514,mir-4966-1
FBgn0286004,mir-4966-2
FBgn0262201,mir-973
FBgn0262216,mir-974
FBgn0262251,mir-977
FBgn0262301,mir-979
FBgn0259110,mmd
FBgn0259168,mnb
FBgn0002780,mod
FBgn0002781,mod(mdg4)
FBgn0025631,moody
FBgn0002783,mor
FBgn0011666,msi
FBgn0260386,mtg
FBgn0030766,mthl1
FBgn0000036,nAChRalpha1
FBgn0266347,nAChRalpha4
FBgn0032151,nAChRalpha6
FBgn0086778,nAChRalpha7
FBgn0002917,na
FBgn0031018,narya
FBgn0261617,nej
FBgn0037896,ninaG
FBgn0004227,nonA
FBgn0004102,oc
FBgn0004646,ogre
FBgn0038168,omd
FBgn0261885,osa
FBgn0259834,out
FBgn0031401,papi
FBgn0285944,para
FBgn0037680,pasi2
FBgn0020261,pcm
FBgn0033988,pcs
FBgn0027601,pdgy
FBgn0003068,per
FBgn0004959,phm
FBgn0261811,pico
FBgn0029881,pigs
FBgn0039431,plum
FBgn0003117,pnr
FBgn0003118,pnt
FBgn0011230,poe
FBgn0039227,polybromo
FBgn0030844,ppk23
FBgn0030795,ppk28
FBgn0052792,ppk8
FBgn0266178,pre-mod(mdg4)-B
FBgn0267648,pre-mod(mdg4)-G
FBgn0267649,pre-mod(mdg4)-H
FBgn0003189,r
FBgn0031142,r-cup
FBgn0265597,rad
FBgn0029840,raptor
FBgn0261570,raskol
FBgn0003210,rb
FBgn0261549,rdgA
FBgn0264493,rdx
FBgn0030362,regucalcin
FBgn0266098,rg
FBgn0027376,rha
FBgn0031006,rictor
FBgn0003285,rst
FBgn0266019,rudhira
FBgn0003300,run
FBgn0003301,rut
FBgn0286878,sbRNA:1
FBgn0030574,sbm
FBgn0261452,scaRNA:MeU2-G25
FBgn0040918,schlank
FBgn0287186,scro
FBgn0003345,sd
FBgn0261873,sdt
FBgn0051632,sens-2
FBgn0003371,sgg
FBgn0085387,shakB
FBgn0003392,shi
FBgn0003396,shn
FBgn0030966,shop
FBgn0286199,shps
FBgn0004666,sim
FBgn0261245,sing
FBgn0003429,slo
FBgn0035539,slow
FBgn0003447,sn
FBgn0030026,sni
FBgn0065097,snmRNA:357
FBgn0065084,snmRNA:763
FBgn0265630,sno
FBgn0083042,snoRNA:Psi18S-1854a
FBgn0083041,snoRNA:Psi18S-1854b
FBgn0083040,snoRNA:Psi18S-1854c
FBgn0083012,snoRNA:Psi28S-1135a
FBgn0083011,snoRNA:Psi28S-1135b
FBgn0083010,snoRNA:Psi28S-1135c
FBgn0083009,snoRNA:Psi28S-1135d
FBgn0083008,snoRNA:Psi28S-1135e
FBgn0083007,snoRNA:Psi28S-1135f
FBgn0003463,sog
FBgn0003464,sol
FBgn0039232,sosie
FBgn0016977,spen
FBgn0085443,spri
FBgn0035056,spz6
FBgn0029157,ssh
FBgn0020249,stck
FBgn0064123,stg1
FBgn0086708,stv
FBgn0052676,stx
FBgn0265189,sud1
FBgn0005561,sv
FBgn0261403,sxc
FBgn0038398,sxe2
FBgn0086367,t
FBgn0051382,tRNA:Asp-GTC-1-12
FBgn0011974,tRNA:Ser-AGA-1-1
FBgn0011977,tRNA:Ser-CGA-1-3
FBgn0260938,tay
FBgn0052506,tbc
FBgn0030984,tgy
FBgn0014395,tilB
FBgn0038118,timeout
FBgn0003710,tipE
FBgn0003716,tkv
FBgn0003719,tld
FBgn0039298,to
FBgn0004885,tok
FBgn0284408,trol
FBgn0085391,trv
FBgn0030502,tth
FBgn0265974,ttv
FBgn0261671,tweek
FBgn0004889,tws
FBgn0026083,tyf
FBgn0003950,unc
FBgn0025726,unc-13
FBgn0034013,unc-5
FBgn0004169,up
FBgn0030904,upd2
FBgn0003964,usp
FBgn0003975,vg
FBgn0267975,vib
FBgn0266848,wap
FBgn0024182,waw
FBgn0030812,wcy
FBgn0027492,wdb
FBgn0030941,wgn
FBgn0029906,xit
FBgn0041710,yellow-f
FBgn0038105,yellow-f2
FBgn0004649,yl
FBgn0261287,ymp
FBgn0259789,zld
