geneID,geneName
FBgn0261801,CG42747
FBgn0261804,CG42750
FBgn0261832,CG42764
FBgn0261847,CG42779
FBgn0263354,CG42784
FBgn0261859,CG42788
FBgn0261931,CG42797
FBgn0261995,CG42813
FBgn0262000,CG42818
FBgn0262004,CG42822
FBgn0262006,CG42824
FBgn0262008,CG42826
FBgn0262017,CG42830
FBgn0262023,CG42834
FBgn0262024,CG42835
FBgn0262141,CG42867
FBgn0262144,CG42870
FBgn0262150,CG42876
FBgn0024983,CG4293
FBgn0034742,CG4294
FBgn0030747,CG4301
FBgn0036787,CG4306
FBgn0262364,CG43062
FBgn0262476,CG43066
FBgn0262508,CG43078
FBgn0262544,CG43098
FBgn0262562,CG43102
FBgn0025632,CG4313
FBgn0262609,CG43135
FBgn0262719,CG43163
FBgn0262791,CG43172
FBgn0262794,CG43175
FBgn0262816,CG43187
FBgn0262821,CG43192
FBgn0262836,CG43200
FBgn0262843,CG43207
FBgn0262846,CG43210
FBgn0034956,CG4324
FBgn0026878,CG4325
FBgn0262899,CG43254
FBgn0262900,CG43255
FBgn0262980,CG43288
FBgn0263005,CG43313
FBgn0030456,CG4332
FBgn0263077,CG43340
FBgn0263109,CG43366
FBgn0263110,CG43367
FBgn0263131,CG43373
FBgn0263216,CG43386
FBgn0263250,CG43393
FBgn0263321,CG43402
FBgn0028481,CG4341
FBgn0263706,CG43658
FBgn0038783,CG4367
FBgn0263761,CG43678
FBgn0263762,CG43679
FBgn0263772,CG43689
FBgn0263971,CG43725
FBgn0263983,CG43732
FBgn0263993,CG43736
FBgn0263994,CG43737
FBgn0263996,CG43739
FBgn0039078,CG4374
FBgn0263997,CG43740
FBgn0264090,CG43759
FBgn0264308,CG43778
FBgn0264339,CG43795
FBgn0264426,CG43844
FBgn0264432,CG43850
FBgn0264443,CG43861
FBgn0264449,CG43867
FBgn0264486,CG43894
FBgn0264489,CG43897
FBgn0264502,CG43901
FBgn0264503,CG43902
FBgn0264605,CG43954
FBgn0264711,CG43980
FBgn0264750,CG44008
FBgn0030432,CG4404
FBgn0039073,CG4408
FBgn0264894,CG44085
FBgn0265002,CG44153
FBgn0265041,CG44158
FBgn0265084,CG44195
FBgn0265180,CG44245
FBgn0265185,CG44250
FBgn0265186,CG44251
FBgn0265256,CG44270
FBgn0265413,CG44325
FBgn0265455,CG44355
FBgn0265469,CG44362
FBgn0040984,CG4440
FBgn0265595,CG44422
FBgn0265625,CG44433
FBgn0265626,CG44434
FBgn0265627,CG44435
FBgn0265670,CG44477
FBgn0038753,CG4459
FBgn0038752,CG4462
FBgn0039064,CG4467
FBgn0032553,CG4480
FBgn0266100,CG44837
FBgn0031894,CG4496
FBgn0266354,CG45002
FBgn0266409,CG45049
FBgn0266433,CG45063
FBgn0266434,CG45064
FBgn0266435,CG45065
FBgn0266439,CG45069
FBgn0266446,CG45076
FBgn0266459,CG45084
FBgn0266488,CG45087
FBgn0266489,CG45088
FBgn0266647,CG45154
FBgn0266734,CG45207
FBgn0266801,CG45263
FBgn0038745,CG4538
FBgn0034734,CG4554
FBgn0267104,CG45544
FBgn0267106,CG45546
FBgn0029912,CG4557
FBgn0029914,CG4558
FBgn0267163,CG45603
FBgn0038740,CG4562
FBgn0038366,CG4576
FBgn0267689,CG46025
FBgn0035593,CG4603
FBgn0267709,CG46042
FBgn0029932,CG4607
FBgn0034735,CG4610
FBgn0036427,CG4613
FBgn0029935,CG4615
FBgn0035021,CG4622
FBgn0267964,CG46244
FBgn0031299,CG4629
FBgn0283651,CG46301
FBgn0284083,CG46305
FBgn0284224,CG46308
FBgn0032590,CG4631
FBgn0284226,CG46310
FBgn0284227,CG46311
FBgn0284233,CG46317
FBgn0284234,CG46318
FBgn0284236,CG46320
FBgn0284237,CG46321
FBgn0285963,CG46339
FBgn0286741,CG46383
FBgn0286778,CG46385
FBgn0286833,CG46387
FBgn0286872,CG46394
FBgn0286877,CG46399
FBgn0287211,CG46441
FBgn0287586,CG46456
FBgn0287588,CG46458
FBgn0287594,CG46463
FBgn0287595,CG46464
FBgn0287598,CG46467
FBgn0287599,CG46468
FBgn0030776,CG4653
FBgn0029839,CG4660
FBgn0030429,CG4661
FBgn0030778,CG4678
FBgn0037992,CG4702
FBgn0034733,CG4752
FBgn0027546,CG4766
FBgn0030790,CG4768
FBgn0030792,CG4789
FBgn0034909,CG4797
FBgn0030796,CG4829
FBgn0270925,CG4836
FBgn0032187,CG4839
FBgn0025336,CG4882
FBgn0039565,CG4884
FBgn0039010,CG4907
FBgn0027556,CG4928
FBgn0028897,CG4935
FBgn0032364,CG4970
FBgn0030817,CG4991
FBgn0036612,CG4998
FBgn0034275,CG5002
FBgn0260748,CG5004
FBgn0035944,CG5021
FBgn0032225,CG5022
FBgn0032637,CG5050
FBgn0039347,CG5071
FBgn0036460,CG5114
FBgn0032644,CG5131
FBgn0036576,CG5151
FBgn0030830,CG5172
FBgn0034350,CG5189
FBgn0038803,CG5191
FBgn0036994,CG5199
FBgn0038691,CG5250
FBgn0038491,CG5292
FBgn0038981,CG5346
FBgn0038974,CG5377
FBgn0038951,CG5380
FBgn0038806,CG5412
FBgn0032436,CG5418
FBgn0030838,CG5445
FBgn0039430,CG5455
FBgn0039466,CG5521
FBgn0034907,CG5539
FBgn0030603,CG5541
FBgn0034908,CG5543
FBgn0031333,CG5561
FBgn0031335,CG5565
FBgn0035641,CG5568
FBgn0035645,CG5592
FBgn0030839,CG5613
FBgn0036254,CG5645
FBgn0032656,CG5674
FBgn0035293,CG5687
FBgn0026570,CG5704
FBgn0032192,CG5731
FBgn0032666,CG5758
FBgn0038866,CG5810
FBgn0031682,CG5828
FBgn0039130,CG5854
FBgn0038506,CG5860
FBgn0038507,CG5863
FBgn0038508,CG5866
FBgn0025700,CG5885
FBgn0028523,CG5888
FBgn0039385,CG5913
FBgn0029835,CG5921
FBgn0029834,CG5937
FBgn0036211,CG5946
FBgn0039386,CG5948
FBgn0032587,CG5953
FBgn0031913,CG5958
FBgn0029831,CG5966
FBgn0031914,CG5973
FBgn0063649,CG6006
FBgn0032615,CG6012
FBgn0030912,CG6023
FBgn0036202,CG6024
FBgn0038676,CG6026
FBgn0036750,CG6034
FBgn0029826,CG6041
FBgn0034725,CG6044
FBgn0039492,CG6051
FBgn0030914,CG6106
FBgn0040985,CG6115
FBgn0038339,CG6118
FBgn0030913,CG6123
FBgn0038332,CG6136
FBgn0039415,CG6142
FBgn0033853,CG6145
FBgn0032445,CG6153
FBgn0039420,CG6154
FBgn0036155,CG6163
FBgn0026737,CG6171
FBgn0038725,CG6184
FBgn0027581,CG6191
FBgn0036139,CG6216
FBgn0038720,CG6231
FBgn0035914,CG6282
FBgn0039474,CG6283
FBgn0032350,CG6287
FBgn0030640,CG6294
FBgn0039470,CG6296
FBgn0030641,CG6299
FBgn0036117,CG6321
FBgn0030647,CG6324
FBgn0033872,CG6329
FBgn0039464,CG6330
FBgn0033873,CG6337
FBgn0030648,CG6340
FBgn0039451,CG6420
FBgn0032289,CG6431
FBgn0039187,CG6454
FBgn0030933,CG6470
FBgn0040606,CG6503
FBgn0036072,CG6628
FBgn0038912,CG6656
FBgn0039030,CG6660
FBgn0038917,CG6678
FBgn0036058,CG6707
FBgn0036040,CG6749
FBgn0038296,CG6752
FBgn0036031,CG6761
FBgn0039069,CG6763
FBgn0036242,CG6793
FBgn0036405,CG6833
FBgn0036834,CG6836
FBgn0036828,CG6841
FBgn0036827,CG6843
FBgn0030884,CG6847
FBgn0030887,CG6867
FBgn0038414,CG6901
FBgn0037944,CG6923
FBgn0036235,CG6938
FBgn0037956,CG6959
FBgn0037958,CG6962
FBgn0038286,CG6966
FBgn0035896,CG6983
FBgn0030085,CG6999
FBgn0031930,CG7025
FBgn0027587,CG7028
FBgn0039026,CG7029
FBgn0030091,CG7065
FBgn0038941,CG7080
FBgn0032650,CG7094
FBgn0030963,CG7101
FBgn0031961,CG7102
FBgn0031947,CG7154
FBgn0038588,CG7156
FBgn0020880,CG7179
FBgn0031945,CG7191
FBgn0038571,CG7215
FBgn0038569,CG7218
FBgn0031968,CG7231
FBgn0036229,CG7248
FBgn0036226,CG7252
FBgn0038272,CG7265
FBgn0032271,CG7329
FBgn0036780,CG7330
FBgn0036777,CG7341
FBgn0038716,CG7342
FBgn0038258,CG7362
FBgn0035855,CG7366
FBgn0036179,CG7368
FBgn0030976,CG7378
FBgn0038098,CG7381
FBgn0037134,CG7407
FBgn0038727,CG7432
FBgn0036742,CG7497
FBgn0035805,CG7506
FBgn0038256,CG7530
FBgn0030890,CG7536
FBgn0035793,CG7546
FBgn0036161,CG7551
FBgn0036734,CG7564
FBgn0040565,CG7606
FBgn0036926,CG7646
FBgn0036519,CG7650
FBgn0038627,CG7694
FBgn0035800,CG7716
FBgn0038652,CG7720
FBgn0030087,CG7766
FBgn0038565,CG7794
FBgn0032018,CG7806
FBgn0036124,CG7839
FBgn0038248,CG7886
FBgn0039728,CG7896
FBgn0039730,CG7903
FBgn0039736,CG7912
FBgn0039737,CG7920
FBgn0260468,CG7950
FBgn0038890,CG7956
FBgn0035254,CG7974
FBgn0028499,CG7985
FBgn0030997,CG7990
FBgn0035260,CG7991
FBgn0036920,CG8004
FBgn0033387,CG8008
FBgn0036090,CG8009
FBgn0033392,CG8027
FBgn0031010,CG8028
FBgn0031011,CG8034
FBgn0031012,CG8051
FBgn0033891,CG8067
FBgn0032010,CG8086
FBgn0027567,CG8108
FBgn0030668,CG8128
FBgn0033365,CG8170
FBgn0035830,CG8209
FBgn0033356,CG8229
FBgn0027607,CG8230
FBgn0034057,CG8314
FBgn0034059,CG8320
FBgn0033903,CG8323
FBgn0036020,CG8336
FBgn0040532,CG8369
FBgn0034060,CG8370
FBgn0034063,CG8389
FBgn0034067,CG8399
FBgn0034071,CG8405
FBgn0037664,CG8420
FBgn0038235,CG8461
FBgn0033913,CG8468
FBgn0038126,CG8483
FBgn0033915,CG8485
FBgn0035711,CG8519
FBgn0033734,CG8520
FBgn0033741,CG8545
FBgn0035779,CG8562
FBgn0035777,CG8563
FBgn0030841,CG8568
FBgn0030699,CG8578
FBgn0027602,CG8611
FBgn0040837,CG8620
FBgn0035733,CG8641
FBgn0030834,CG8675
FBgn0027585,CG8740
FBgn0033702,CG8854
FBgn0033698,CG8858
FBgn0037676,CG8861
FBgn0033679,CG8888
FBgn0030707,CG8916
FBgn0038404,CG8925
FBgn0030725,CG8958
FBgn0030617,CG9095
FBgn0031764,CG9107
FBgn0031765,CG9109
FBgn0035189,CG9119
FBgn0031675,CG9121
FBgn0030791,CG9132
FBgn0030634,CG9164
FBgn0030716,CG9170
FBgn0035218,CG9173
FBgn0035193,CG9192
FBgn0030662,CG9220
FBgn0032530,CG9263
FBgn0038183,CG9286
FBgn0036886,CG9300
FBgn0032514,CG9302
FBgn0032886,CG9328
FBgn0032889,CG9331
FBgn0032897,CG9336
FBgn0035094,CG9380
FBgn0032506,CG9395
FBgn0030569,CG9411
FBgn0036875,CG9449
FBgn0031800,CG9497
FBgn0030598,CG9503
FBgn0030592,CG9514
FBgn0030590,CG9518
FBgn0030588,CG9521
FBgn0031085,CG9570
FBgn0031089,CG9572
FBgn0038360,CG9590
FBgn0038365,CG9593
FBgn0038213,CG9624
FBgn0037565,CG9626
FBgn0036433,CG9628
FBgn0031483,CG9641
FBgn0031485,CG9643
FBgn0029939,CG9650
FBgn0029950,CG9657
FBgn0031515,CG9664
FBgn0036663,CG9674
FBgn0030773,CG9676
FBgn0036659,CG9701
FBgn0039787,CG9702
FBgn0039759,CG9733
FBgn0039758,CG9737
FBgn0039756,CG9743
FBgn0003060,CG9757
FBgn0038160,CG9759
FBgn0036259,CG9760
FBgn0030764,CG9777
FBgn0030763,CG9782
FBgn0030761,CG9784
FBgn0038146,CG9799
FBgn0037623,CG9801
FBgn0038143,CG9813
FBgn0086605,CG9853
FBgn0034819,CG9877
FBgn0034808,CG9896
FBgn0034829,CG9899
FBgn0030757,CG9902
FBgn0030743,CG9921
FBgn0038196,CG9922
FBgn0262160,CG9932
FBgn0031413,CG9967
FBgn0030746,CG9981
FBgn0030744,CG9992
FBgn0029504,CHES-1-like
FBgn0029709,CHOp24
FBgn0001977,CIAPIN1
FBgn0020503,CLIP-190
FBgn0035282,CNMa
FBgn0031135,CR11235
FBgn0040045,CR12460
FBgn0040928,CR15345
FBgn0037666,CR16735
FBgn0051822,CR31822
FBgn0053222,CR33222
FBgn0053315,CR33315
FBgn0085349,CR34320
FBgn0084049,CR41440
FBgn0260437,CR42532
FBgn0262970,CR43281
FBgn0263745,CR43670
FBgn0263985,CR43734
FBgn0266762,CR45227
FBgn0029920,CR4575
FBgn0286880,CR46402
FBgn0287591,CR46461
FBgn0037143,CR7448
FBgn0037102,CRIF
FBgn0027054,CSN4
FBgn0028836,CSN7
FBgn0001991,Ca-alpha1D
FBgn0264386,Ca-alpha1T
FBgn0259822,Ca-beta
FBgn0025678,CaBP1
FBgn0264607,CaMKII
FBgn0261053,Cad86C
FBgn0037963,Cad87A
FBgn0038247,Cad88C
FBgn0038439,Cad89D
FBgn0022800,Cad96Ca
FBgn0039294,Cad96Cb
FBgn0039709,Cad99C
FBgn0015609,CadN
FBgn0262018,CadN2
FBgn0053653,Cadps
FBgn0030054,Caf1-180
FBgn0039928,Cals
FBgn0013995,Calx
FBgn0287478,Camta
FBgn0267912,CanA-14F
FBgn0027568,Cand1
FBgn0037831,Cap-H2
FBgn0031883,Caper
FBgn0042134,Capr
FBgn0000261,Cat
FBgn0002022,Catsup
FBgn0020224,Cbl
FBgn0022943,Cbp20
FBgn0031148,Cbs
FBgn0031488,Ccdc85
FBgn0038331,Ccm3
FBgn0052183,Ccn
FBgn0004783,Ccp84Aa
FBgn0035470,Ccz1
FBgn0052499,Cda4
FBgn0051973,Cda5
FBgn0034197,Cda9
FBgn0000276,CecA1
FBgn0000277,CecA2
FBgn0000278,CecB
FBgn0000279,CecC
FBgn0032409,Ced-12
FBgn0028509,CenG1A
FBgn0036480,Cep135
FBgn0000303,ChAT
FBgn0038641,ChT
FBgn0035499,Chd64
FBgn0038142,CheA87a
FBgn0032888,CheB38c
FBgn0263132,Cht6
FBgn0035398,Cht7
FBgn0035533,Cip4
FBgn0000259,CkIIbeta
FBgn0036566,ClC-c
FBgn0052251,Claspin
FBgn0030529,Clic
FBgn0023076,Clk
FBgn0263257,Cngl
FBgn0051716,Cnot4
FBgn0264077,Cnx14D
FBgn0261573,CoRest
FBgn0287204,Cog8
FBgn0005775,Con
FBgn0030460,Coq5
FBgn0050493,Coq9
FBgn0033192,Corin
FBgn0039054,Cow
FBgn0261714,Cpn
FBgn0015623,Cpr
FBgn0030494,Cpr12A
FBgn0033603,Cpr47Ef
FBgn0033942,Cpr51A
FBgn0035279,Cpr62Ba
FBgn0035280,Cpr62Bb
FBgn0035281,Cpr62Bc
FBgn0052404,Cpr65Aw
FBgn0036109,Cpr67Fa2
FBgn0038714,Cpr92A
FBgn0039481,Cpr97Eb
FBgn0027873,Cpsf100
FBgn0025864,Crag
FBgn0265784,CrebB
FBgn0024811,Crk
FBgn0036278,CrzR
FBgn0035523,Ctl1
FBgn0062413,Ctr1A
FBgn0035205,Ctr9
FBgn0052702,Cubn
FBgn0039632,Cul5
FBgn0036332,Cul6
FBgn0035880,Culd
FBgn0010382,CycE
FBgn0004432,Cyp1
FBgn0036806,Cyp12c1
FBgn0030339,Cyp28c1
FBgn0001992,Cyp303a1
FBgn0030949,Cyp308a1
FBgn0036778,Cyp312a1
FBgn0033982,Cyp317a1
FBgn0033524,Cyp49a1
FBgn0015036,Cyp4ae1
FBgn0015032,Cyp4c3
FBgn0005670,Cyp4d1
FBgn0011576,Cyp4d2
FBgn0030304,Cyp4g15
FBgn0033395,Cyp4p2
FBgn0030615,Cyp4s3
FBgn0033303,Cyp6a15Psi
FBgn0034756,Cyp6d2
FBgn0031182,Cyp6t1
FBgn0033697,Cyp6t3
FBgn0027091,CysRS
FBgn0033900,CysRS-m
FBgn0264294,Cyt-b5
FBgn0086907,Cyt-c-d
FBgn0284248,Cyt-c-p
FBgn0000411,D
FBgn0022935,D19A
FBgn0025641,DAAM
FBgn0001108,DCTN1-p150
FBgn0259099,DCX-EMAP
FBgn0052791,DIP-alpha
FBgn0259245,DIP-beta
FBgn0085420,DIP-delta
FBgn0259714,DIP-epsilon
FBgn0039617,DIP-gamma
FBgn0051814,DIP-kappa
FBgn0267428,DIP-lambda
FBgn0051708,DIP-zeta
FBgn0024807,DIP1
FBgn0259676,DNApol-alpha60
FBgn0037141,DNApol-eta
FBgn0002905,DNApol-theta
FBgn0002891,DNApol-zeta
FBgn0035542,DOR
FBgn0067783,DPCoAC
FBgn0000414,Dab
FBgn0020493,Dad
FBgn0023388,Dap160
FBgn0024804,Dbp80
FBgn0261723,Dbx
FBgn0010501,Dcp-1
FBgn0000422,Ddc
FBgn0053531,Ddr
FBgn0028381,Decay
FBgn0034072,Dg
FBgn0033215,Dgat2
FBgn0085390,Dgk
FBgn0052843,Dh31-R
FBgn0033932,Dh44-R1
FBgn0033744,Dh44-R2
FBgn0283476,Dhc16F
FBgn0013811,Dhc62B
FBgn0261797,Dhc64C
FBgn0013812,Dhc93AB
FBgn0013813,Dhc98D
FBgn0028743,Dhit
FBgn0033160,Dhx15
FBgn0260635,Diap1
FBgn0027610,Dic1
FBgn0038797,Dic2
FBgn0011274,Dif
FBgn0000454,Dip-B
FBgn0039183,Dis3
FBgn0000463,Dl
FBgn0032363,Dlg5
FBgn0040467,Dlip1
FBgn0000157,Dll
FBgn0263106,DnaJ-1
FBgn0260775,DnaJ-60
FBgn0035581,Dnah3
FBgn0027453,Dnz1
FBgn0265998,Doa
FBgn0028789,Doc1
FBgn0035956,Doc2
FBgn0029944,Dok
FBgn0011582,Dop1R1
FBgn0266137,Dop1R2
FBgn0053517,Dop2R
FBgn0035538,DopEcR
FBgn0266518,Dpit47
FBgn0000492,Dr
FBgn0052666,Drak
FBgn0033188,Drat
FBgn0085369,Drgx
FBgn0038145,Droj2
FBgn0033159,Dscam1
FBgn0265296,Dscam2
FBgn0261046,Dscam3
FBgn0263219,Dscam4
FBgn0278608,Dsp1
FBgn0283531,Duox
FBgn0016930,Dyrk2
FBgn0027101,Dyrk3
FBgn0260003,Dys
FBgn0000581,E(Pc)
FBgn0002629,E(spl)m4-BFM
FBgn0002632,E(spl)m6-BFM
FBgn0020445,E23
FBgn0011766,E2f1
FBgn0008646,E5
FBgn0027506,EDTP
FBgn0037534,ELOVL
FBgn0052441,EMC10
FBgn0038874,ETHR
FBgn0033166,Eaf
FBgn0028539,Eato
FBgn0027066,Eb1
FBgn0000546,EcR
FBgn0032480,Edem2
FBgn0051158,Efa6
FBgn0029849,Efr
FBgn0003731,Egfr
FBgn0034883,Eglp2
FBgn0034885,Eglp4
FBgn0005640,Eip63E
FBgn0004910,Eip63F-1
FBgn0000567,Eip74EF
FBgn0000568,Eip75B
FBgn0264490,Eip93F
FBgn0011589,Elk
FBgn0039066,EloA
FBgn0023212,EloB
FBgn0031052,Elys
FBgn0036319,Ent3
FBgn0030597,Eo
FBgn0264672,Eogt
FBgn0085421,Epac
FBgn0035060,Eps-15
FBgn0028434,Ercc1
FBgn0266758,Esyt2
FBgn0032157,Etl1
FBgn0005658,Ets65A
FBgn0039225,Ets96B
FBgn0262740,Evi5
FBgn0037901,Exd2
FBgn0261547,Exn
FBgn0033354,FANCI
FBgn0287184,FASN3
FBtr0472792_df_nrg,FBtr0472792_df_nrg
FBgn0000723,FER
FBgn0035385,FMRFaR
FBgn0016013,Faa
FBgn0023550,FarO
FBgn0000635,Fas2
FBgn0000636,Fas3
FBgn0000639,Fbp1
FBgn0000640,Fbp2
FBgn0030555,Fbxl4
FBgn0034542,Fem-1
FBgn0038402,Fer2
FBgn0015221,Fer2LCH
FBgn0036911,Fibp
FBgn0264606,Fife
FBgn0085397,Fili
FBgn0035586,Fitm
FBgn0010470,Fkbp14
FBgn0264078,Flo2
FBgn0036134,FoxK
FBgn0030407,Fpgs
FBgn0267795,Frl
FBgn0083228,Frq2
FBgn0259878,Fs
FBgn0030327,FucT6
FBgn0004509,Fur1
FBgn0029818,GAA1
FBgn0260446,GABA-B-R1
FBgn0031275,GABA-B-R3
FBgn0038391,GATAe
FBgn0035245,GC
FBgn0030289,GCS1
FBgn0050115,GEFmeso
FBgn0030013,GIIIspla2
FBgn0038149,GILT1
FBgn0036545,GXIVsPLA2
FBgn0004516,Gad1
FBgn0263199,Galk
FBgn0010223,Galphaf
FBgn0001122,Galphao
FBgn0030286,Gapvd1
FBgn0051414,Gba1b
FBgn0030011,Gbeta5
FBgn0036428,Gbs-70E
FBgn0040319,Gclc
FBgn0019990,Gcn2
FBgn0042135,Gdap2
FBgn0011802,Gem3
FBgn0262869,Gfrl
FBgn0030141,Gga
FBgn0004921,Ggamma1
FBgn0267252,Ggamma30A
FBgn0030932,Ggt-1
FBgn0283724,Girdin
FBgn0036144,GlcAT-P
FBgn0032135,GlcAT-S
FBgn0024963,GluClalpha
FBgn0264000,GluRIB
FBgn0046113,GluRIIC
FBgn0264574,Glut1
FBgn0015230,Glut3
FBgn0267336,Glut4EF
FBgn0004507,GlyP
FBgn0266064,GlyS
FBgn0034911,GlyT
FBgn0036614,Golgin104
FBgn0001124,Got1
FBgn0001125,Got2
FBgn0266580,Gp210
FBgn0039562,Gp93
FBgn0034971,Gpat4
FBgn0034825,Gpdh2
FBgn0261988,Gprk2
FBgn0045502,Gr10a
FBgn0030297,Gr10b
FBgn0041250,Gr21a
FBgn0265138,Gr22c
FBgn0041249,Gr22f
FBgn0045495,Gr28b
FBgn0265139,Gr2a
FBgn0041243,Gr43a
FBgn0035167,Gr61a
FBgn0045469,Gr93c
FBgn0045468,Gr93d
FBgn0046887,Gr98b
FBgn0030685,Graf
FBgn0085423,GramD1B
FBgn0029830,Grip
FBgn0026430,Grip84
FBgn0001145,Gs2
FBgn0010226,GstS1
FBgn0010825,Gug
FBgn0010197,Gyc32E
FBgn0266136,Gyc76C
FBgn0038295,Gyc88E
FBgn0013973,Gycbeta100B
FBgn0001170,H2.0
FBgn0041210,HDAC4
FBgn0031107,HERC2
FBgn0038852,HHEX
FBgn0263084,HP1Lcsd
FBgn0033949,Had2
FBgn0046706,Haspin
FBgn0030925,Hayan
FBgn0005619,Hdc
FBgn0022787,Hel89B
FBgn0033686,Hen1
FBgn0052529,Hers
FBgn0042711,Hex-t1
FBgn0042710,Hex-t2
FBgn0050147,Hil
FBgn0036815,HipHop
FBgn0035142,Hipk
FBgn0001197,His2Av
FBgn0263220,Hk
FBgn0263782,Hmgcr
FBgn0029167,Hml
FBgn0264005,Hmx
FBgn0000448,Hr3
FBgn0014859,Hr38
FBgn0261239,Hr39
FBgn0264562,Hr4
FBgn0031005,Hs3st-B
FBgn0038755,Hs6st
FBgn0001216,Hsc70-1
FBgn0266599,Hsc70-4
FBgn0026418,Hsc70Cb
FBgn0033087,Hsepi
FBgn0001227,Hsp67Ba
FBgn0031294,IA-2
FBgn0283680,IP3K2
FBgn0052082,IRSp53
FBgn0035023,ITP
FBgn0026415,Idgf4
FBgn0013763,Idgf6
FBgn0001248,Idh
FBgn0263397,Ih
FBgn0027086,IleRS
FBgn0036569,IleRS-m
FBgn0285926,Imp
FBgn0001255,ImpE3
FBgn0283499,InR
FBgn0036816,Indy
FBgn0086613,Ino80
FBgn0025885,Inos
FBgn0034964,IntS1
FBgn0039459,IntS12
FBgn0262117,IntS3
FBgn0261383,IntS6
FBgn0027108,Inx2
FBgn0265274,Inx3
FBgn0083979,Ir10a
FBgn0030385,Ir11a
FBgn0031181,Ir20a
FBgn0259683,Ir40a
FBgn0040849,Ir41a
FBgn0033515,Ir47a
FBgn0053471,Ir48a
FBgn0034023,Ir52a
FBgn0050468,Ir52c
FBgn0259187,Ir60d
FBgn0265154,Ir60f
FBgn0035604,Ir64a
FBgn0052058,Ir67c
FBgn0036937,Ir76b
FBgn0029966,Ir7c
FBgn0037630,Ir85a
FBgn0038153,Ir87a
FBgn0038789,Ir92a
FBgn0259215,Ir93a
FBgn0051164,Ir94a
FBgn0051225,Ir94f
FBgn0011774,Irbp
FBgn0038465,Irc
FBgn0031305,Iris
FBgn0265042,Irk1
FBgn0020412,JIL-1
FBgn0032671,JMJD4
FBgn0040308,Jafrac2
FBgn0039743,Jasper
FBgn0051363,Jupiter
FBgn0035144,Kah
FBgn0039155,Kal1
FBgn0027596,Kank
FBgn0028421,Kap3
FBgn0030334,Karl
FBgn0001308,Khc
FBgn0019968,Khc-73
FBgn0038205,Kif19A
FBgn0039925,Kif3C
FBgn0034827,Klp59D
FBgn0004380,Klp64D
FBgn0004387,Klp98A
FBgn0266450,Kr-h1
FBgn0032850,Kua
FBgn0039688,Kul
FBgn0032729,L2HGDH
FBgn0032253,LManI
FBgn0027611,LManII
FBgn0032066,LManIII
FBgn0032067,LManIV
FBgn0032069,LManVI
FBgn0052699,LPCAT
FBgn0053087,LRP1
FBgn0033212,LRR
FBgn0067622,LSm-4
FBgn0010238,Lac
FBgn0010397,LamC
FBgn0261800,LanB1
FBgn0000464,Lar
FBgn0063485,Lasp
FBgn0029994,Ldsdh1
FBgn0051072,Lerp
FBgn0027085,LeuRS-m
FBgn0085440,Lgr4
FBgn0026411,Lim1
FBgn0002023,Lim3
FBgn0030274,Lint-1
FBgn0024740,Lip2
FBgn0023495,Lip3
FBgn0034720,Liprin-gamma
FBgn0028418,Lk
FBgn0038167,Lkb1
FBgn0035610,Lkr
FBgn0261565,Lmpt
FBgn0052105,Lmx1a
FBgn0028717,Lnk
FBgn0039848,Loxl1
FBgn0066101,LpR1
FBgn0051092,LpR2
FBgn0263593,Lpin
FBgn0030706,Lrp4
FBgn0038816,Lrrk
FBgn0034540,Lrt
FBgn0030608,Lsd-2
FBgn0004425,LysB
FBgn0004431,LysX
FBgn0038016,MBD-R2
FBgn0042185,MCU
FBgn0036761,MED19
FBgn0035357,MEP-1
FBgn0032694,MESR3
FBgn0050272,MFS1
FBgn0030452,MFS10
FBgn0010651,MFS14
FBgn0058263,MFS17
FBgn0038799,MFS9
FBgn0036333,MICAL-like
FBgn0032456,MRP
FBgn0036801,MYPT-75D
FBgn0011648,Mad
FBgn0002569,Mal-A2
FBgn0033296,Mal-A7
FBgn0027095,Manf
FBgn0005536,Mbs
FBgn0017577,Mcm5
FBgn0025815,Mcm6
FBgn0039387,Mco3
FBgn0023549,Mct1
FBgn0262559,Mdh2
FBgn0030993,Mec2
FBgn0011656,Mef2
FBgn0024329,Mekk1
FBgn0265140,Meltrin
FBgn0260856,Membrin
FBgn0027083,MetRS-m
FBgn0038294,Mf
FBgn0039738,Mgat2
FBgn0025814,Mgstl
FBgn0026059,Mhcl
FBgn0039250,Mink
FBgn0026061,Mipp1
FBgn0035725,Mis12
FBgn0263112,Mitf
FBgn0019960,Mitofilin
FBgn0034051,Mlf
FBgn0033438,Mmp2
FBgn0259481,Mob2
FBgn0263241,Mocs1
FBgn0011661,Moe
FBgn0260660,Mp
FBgn0002789,Mp20
FBgn0026409,Mpcp2
FBgn0052296,Mrtf
FBgn0011581,Ms
FBgn0035331,MsR1
FBgn0264002,MsR2
FBgn0036486,Msh6
FBgn0261836,Msp300
FBgn0015766,Msr-110
FBgn0002862,Mst87F
FBgn0027786,Mtch
FBgn0001986,Mtr4
FBgn0052656,Muc11A
FBgn0052602,Muc12Ea
FBgn0052580,Muc14A
FBgn0031000,Muc18B
FBgn0036181,Muc68Ca
FBgn0052644,Mur11Da
FBgn0025390,Mur2B
FBgn0038492,Mur89F
FBgn0030894,Mvb12
FBgn0011672,Mvl
FBgn0001341,Mybbp1A
FBgn0262656,Myc
FBgn0040299,Myo28B1
FBgn0010246,Myo61F
