geneID,geneName
FBgn0262017,CG42830
FBgn0262020,CG42831
FBgn0262026,CG42837
FBgn0262100,CG42853
FBgn0038388,CG4287
FBgn0262150,CG42876
FBgn0262351,CG43049
FBgn0262353,CG43051
FBgn0036787,CG4306
FBgn0262362,CG43060
FBgn0262476,CG43066
FBgn0262484,CG43074
FBgn0262508,CG43078
FBgn0262536,CG43090
FBgn0262537,CG43091
FBgn0262562,CG43102
FBgn0262566,CG43106
FBgn0262576,CG43116
FBgn0025632,CG4313
FBgn0262685,CG43155
FBgn0262786,CG43167
FBgn0262794,CG43175
FBgn0262816,CG43187
FBgn0262845,CG43209
FBgn0262856,CG43220
FBgn0262948,CG43267
FBgn0036274,CG4328
FBgn0262985,CG43293
FBgn0262986,CG43294
FBgn0263005,CG43313
FBgn0263020,CG43315
FBgn0263034,CG43329
FBgn0263035,CG43330
FBgn0263038,CG43333
FBgn0263077,CG43340
FBgn0263109,CG43366
FBgn0263110,CG43367
FBgn0263131,CG43373
FBgn0038313,CG4338
FBgn0263216,CG43386
FBgn0263250,CG43393
FBgn0263321,CG43402
FBgn0028481,CG4341
FBgn0263387,CG43439
FBgn0032138,CG4364
FBgn0263706,CG43658
FBgn0263747,CG43672
FBgn0263750,CG43675
FBgn0263772,CG43689
FBgn0263846,CG43707
FBgn0263993,CG43736
FBgn0263996,CG43739
FBgn0039078,CG4374
FBgn0263997,CG43740
FBgn0264090,CG43759
FBgn0264308,CG43778
FBgn0264305,CG43783
FBgn0264339,CG43795
FBgn0264443,CG43861
FBgn0264449,CG43867
FBgn0264486,CG43894
FBgn0264488,CG43896
FBgn0264502,CG43901
FBgn0264503,CG43902
FBgn0039075,CG4393
FBgn0264605,CG43954
FBgn0264711,CG43980
FBgn0264775,CG44013
FBgn0264776,CG44014
FBgn0039073,CG4408
FBgn0264894,CG44085
FBgn0264907,CG44098
FBgn0265002,CG44153
FBgn0265041,CG44158
FBgn0265084,CG44195
FBgn0038765,CG4424
FBgn0265178,CG44243
FBgn0265180,CG44245
FBgn0265185,CG44250
FBgn0265186,CG44251
FBgn0265429,CG44341
FBgn0032115,CG4438
FBgn0265595,CG44422
FBgn0265626,CG44434
FBgn0265627,CG44435
FBgn0265631,CG44438
FBgn0265670,CG44477
FBgn0265836,CG44625
FBgn0039064,CG4467
FBgn0032553,CG4480
FBgn0266099,CG44836
FBgn0266100,CG44837
FBgn0266101,CG44838
FBgn0266259,CG44954
FBgn0266354,CG45002
FBgn0266409,CG45049
FBgn0266410,CG45050
FBgn0266434,CG45064
FBgn0266435,CG45065
FBgn0266486,CG45085
FBgn0266487,CG45086
FBgn0266488,CG45087
FBgn0266489,CG45088
FBgn0266490,CG45089
FBgn0266525,CG45092
FBgn0266540,CG45101
FBgn0266566,CG45105
FBgn0266801,CG45263
FBgn0029912,CG4557
FBgn0267254,CG45690
FBgn0031306,CG4577
FBgn0028863,CG4587
FBgn0032161,CG4594
FBgn0035594,CG4597
FBgn0032160,CG4598
FBgn0029932,CG4607
FBgn0035021,CG4622
FBgn0267964,CG46244
FBgn0031299,CG4629
FBgn0033809,CG4630
FBgn0283651,CG46301
FBgn0284224,CG46308
FBgn0284225,CG46309
FBgn0032590,CG4631
FBgn0284226,CG46310
FBgn0284227,CG46311
FBgn0284229,CG46313
FBgn0284231,CG46315
FBgn0284233,CG46317
FBgn0284236,CG46320
FBgn0285963,CG46339
FBgn0286778,CG46385
FBgn0286877,CG46399
FBgn0286932,CG46429
FBgn0286939,CG46433
FBgn0286979,CG46439
FBgn0287586,CG46456
FBgn0287588,CG46458
FBgn0287589,CG46459
FBgn0287595,CG46464
FBgn0287599,CG46468
FBgn0030776,CG4653
FBgn0029839,CG4660
FBgn0030778,CG4678
FBgn0033816,CG4679
FBgn0028870,CG4691
FBgn0033818,CG4712
FBgn0039357,CG4743
FBgn0033834,CG4744
FBgn0038751,CG4770
FBgn0030796,CG4829
FBgn0035607,CG4835
FBgn0032187,CG4839
FBgn0025336,CG4882
FBgn0031318,CG4887
FBgn0031319,CG4896
FBgn0039010,CG4907
FBgn0032195,CG4908
FBgn0034139,CG4927
FBgn0027556,CG4928
FBgn0034137,CG4945
FBgn0032205,CG4957
FBgn0032364,CG4970
FBgn0032372,CG4988
FBgn0031322,CG5001
FBgn0034275,CG5002
FBgn0260748,CG5004
FBgn0038396,CG5013
FBgn0039358,CG5028
FBgn0032637,CG5050
FBgn0037007,CG5059
FBgn0034145,CG5065
FBgn0030824,CG5070
FBgn0039347,CG5071
FBgn0031313,CG5080
FBgn0036784,CG5103
FBgn0037009,CG5104
FBgn0039342,CG5107
FBgn0039343,CG5111
FBgn0039341,CG5112
FBgn0036576,CG5151
FBgn0031907,CG5171
FBgn0034345,CG5174
FBgn0031908,CG5177
FBgn0031909,CG5181
FBgn0034350,CG5189
FBgn0036994,CG5199
FBgn0038468,CG5225
FBgn0036772,CG5290
FBgn0038704,CG5316
FBgn0038983,CG5326
FBgn0037916,CG5342
FBgn0034156,CG5348
FBgn0032242,CG5355
FBgn0038945,CG5386
FBgn0038944,CG5388
FBgn0038354,CG5404
FBgn0030838,CG5445
FBgn0039430,CG5455
FBgn0038386,CG5478
FBgn0036766,CG5506
FBgn0034158,CG5522
FBgn0036764,CG5535
FBgn0030603,CG5541
FBgn0039529,CG5612
FBgn0036975,CG5618
FBgn0037082,CG5664
FBgn0035293,CG5687
FBgn0032196,CG5708
FBgn0034315,CG5721
FBgn0034313,CG5726
FBgn0034304,CG5742
FBgn0034301,CG5756
FBgn0034292,CG5767
FBgn0032450,CG5776
FBgn0039207,CG5789
FBgn0038682,CG5835
FBgn0027586,CG5867
FBgn0039490,CG5882
FBgn0028523,CG5888
FBgn0039380,CG5890
FBgn0038873,CG5892
FBgn0036217,CG5906
FBgn0036993,CG5910
FBgn0029835,CG5921
FBgn0029836,CG5928
FBgn0029834,CG5937
FBgn0036211,CG5946
FBgn0032587,CG5953
FBgn0036206,CG5964
FBgn0029831,CG5966
FBgn0031914,CG5973
FBgn0063649,CG6006
FBgn0032615,CG6012
FBgn0036202,CG6024
FBgn0038679,CG6040
FBgn0039492,CG6051
FBgn0039491,CG6059
FBgn0036186,CG6071
FBgn0036183,CG6083
FBgn0030913,CG6123
FBgn0038407,CG6126
FBgn0039420,CG6154
FBgn0032453,CG6180
FBgn0038725,CG6184
FBgn0027581,CG6191
FBgn0032343,CG6201
FBgn0033862,CG6209
FBgn0038321,CG6218
FBgn0033865,CG6220
FBgn0038072,CG6225
FBgn0038720,CG6231
FBgn0034121,CG6262
FBgn0035914,CG6282
FBgn0032350,CG6287
FBgn0039471,CG6295
FBgn0036117,CG6321
FBgn0030647,CG6324
FBgn0039464,CG6330
FBgn0030648,CG6340
FBgn0037816,CG6345
FBgn0033874,CG6347
FBgn0030870,CG6398
FBgn0032428,CG6405
FBgn0036106,CG6409
FBgn0039451,CG6420
FBgn0028494,CG6424
FBgn0039449,CG6425
FBgn0034162,CG6426
FBgn0032289,CG6431
FBgn0034165,CG6435
FBgn0037818,CG6465
FBgn0027550,CG6495
FBgn0040606,CG6503
FBgn0034214,CG6550
FBgn0033880,CG6553
FBgn0032420,CG6583
FBgn0032369,CG6614
FBgn0037855,CG6621
FBgn0035911,CG6638
FBgn0032388,CG6686
FBgn0033889,CG6701
FBgn0032296,CG6729
FBgn0031926,CG6739
FBgn0038296,CG6752
FBgn0030880,CG6788
FBgn0036405,CG6833
FBgn0036834,CG6836
FBgn0030884,CG6847
FBgn0036810,CG6885
FBgn0036262,CG6910
FBgn0038290,CG6912
FBgn0036240,CG6928
FBgn0036236,CG6931
FBgn0036235,CG6938
FBgn0036959,CG6951
FBgn0037956,CG6959
FBgn0030959,CG6961
FBgn0037958,CG6962
FBgn0038286,CG6966
FBgn0039017,CG6985
FBgn0039026,CG7029
FBgn0039027,CG7031
FBgn0038854,CG7044
FBgn0030961,CG7058
FBgn0030091,CG7065
FBgn0038941,CG7080
FBgn0027515,CG7115
FBgn0038602,CG7126
FBgn0038598,CG7131
FBgn0038586,CG7168
FBgn0037099,CG7173
FBgn0020880,CG7179
FBgn0031945,CG7191
FBgn0038569,CG7218
FBgn0033544,CG7220
FBgn0031730,CG7236
FBgn0031740,CG7239
FBgn0036229,CG7248
FBgn0036226,CG7252
FBgn0038272,CG7265
FBgn0032283,CG7296
FBgn0032286,CG7300
FBgn0036527,CG7304
FBgn0036780,CG7330
FBgn0036188,CG7339
FBgn0038716,CG7342
FBgn0038258,CG7362
FBgn0031976,CG7367
FBgn0035689,CG7376
FBgn0038546,CG7379
FBgn0036768,CG7402
FBgn0030980,CG7406
FBgn0036765,CG7408
FBgn0037144,CG7458
FBgn0037146,CG7470
FBgn0038106,CG7488
FBgn0035807,CG7492
FBgn0035575,CG7509
FBgn0036168,CG7512
FBgn0035567,CG7514
FBgn0038108,CG7518
FBgn0038533,CG7523
FBgn0036161,CG7551
FBgn0036157,CG7560
FBgn0036153,CG7573
FBgn0036528,CG7579
FBgn0036133,CG7638
FBgn0028935,CG7653
FBgn0038610,CG7675
FBgn0038627,CG7694
FBgn0038638,CG7702
FBgn0038652,CG7720
FBgn0034109,CG7747
FBgn0040503,CG7763
FBgn0036124,CG7839
FBgn0036502,CG7841
FBgn0035235,CG7879
FBgn0038248,CG7886
FBgn0039736,CG7912
FBgn0039737,CG7920
FBgn0036416,CG7924
FBgn0038890,CG7956
FBgn0037584,CG7963
FBgn0028499,CG7985
FBgn0038582,CG7988
FBgn0030997,CG7990
FBgn0035260,CG7991
FBgn0031004,CG7992
FBgn0035268,CG8001
FBgn0033387,CG8008
FBgn0033391,CG8026
FBgn0033392,CG8027
FBgn0033388,CG8046
FBgn0038597,CG8064
FBgn0034002,CG8079
FBgn0033993,CG8089
FBgn0027567,CG8108
FBgn0030668,CG8128
FBgn0033365,CG8170
FBgn0030863,CG8188
FBgn0034033,CG8204
FBgn0030679,CG8206
FBgn0033356,CG8229
FBgn0033337,CG8272
FBgn0033673,CG8298
FBgn0034143,CG8303
FBgn0034142,CG8306
FBgn0034141,CG8311
FBgn0040502,CG8343
FBgn0034060,CG8370
FBgn0034062,CG8388
FBgn0034063,CG8389
FBgn0034067,CG8399
FBgn0033913,CG8468
FBgn0035711,CG8519
FBgn0033918,CG8531
FBgn0033919,CG8547
FBgn0030841,CG8568
FBgn0027602,CG8611
FBgn0038130,CG8630
FBgn0033312,CG8642
FBgn0033763,CG8646
FBgn0030836,CG8664
FBgn0036381,CG8745
FBgn0033330,CG8746
FBgn0033760,CG8785
FBgn0036386,CG8833
FBgn0033717,CG8839
FBgn0033708,CG8850
FBgn0031548,CG8852
FBgn0033702,CG8854
FBgn0033698,CG8858
FBgn0037676,CG8861
FBgn0033679,CG8888
FBgn0025833,CG8910
FBgn0030710,CG8924
FBgn0038404,CG8925
FBgn0030680,CG8944
FBgn0030725,CG8958
FBgn0030693,CG8974
FBgn0033638,CG9005
FBgn0028540,CG9008
FBgn0034106,CG9068
FBgn0033582,CG9084
FBgn0030617,CG9095
FBgn0031762,CG9098
FBgn0030624,CG9106
FBgn0031765,CG9109
FBgn0035196,CG9129
FBgn0035197,CG9130
FBgn0035198,CG9133
FBgn0031769,CG9135
FBgn0031774,CG9147
FBgn0031775,CG9150
FBgn0035216,CG9168
FBgn0031738,CG9171
FBgn0030655,CG9213
FBgn0030669,CG9240
FBgn0260464,CG9288
FBgn0038181,CG9297
FBgn0032514,CG9302
FBgn0032886,CG9328
FBgn0032889,CG9331
FBgn0036891,CG9372
FBgn0032507,CG9377
FBgn0035094,CG9380
FBgn0036446,CG9384
FBgn0034588,CG9394
FBgn0032506,CG9395
FBgn0030562,CG9400
FBgn0030569,CG9411
FBgn0036875,CG9449
FBgn0034618,CG9485
FBgn0030593,CG9512
FBgn0030592,CG9514
FBgn0030590,CG9518
FBgn0032080,CG9525
FBgn0031813,CG9527
FBgn0032083,CG9541
FBgn0032085,CG9555
FBgn0032090,CG9582
FBgn0038360,CG9590
FBgn0038365,CG9593
FBgn0030787,CG9609
FBgn0038213,CG9624
FBgn0029939,CG9650
FBgn0036663,CG9674
FBgn0039760,CG9682
FBgn0039784,CG9698
FBgn0036659,CG9701
FBgn0039787,CG9702
FBgn0038209,CG9722
FBgn0039758,CG9737
FBgn0039756,CG9743
FBgn0036259,CG9760
FBgn0030764,CG9777
FBgn0030763,CG9782
FBgn0034860,CG9812
FBgn0038143,CG9813
FBgn0034861,CG9815
FBgn0034623,CG9822
FBgn0034808,CG9896
FBgn0034829,CG9899
FBgn0030734,CG9911
FBgn0262160,CG9932
FBgn0032467,CG9934
FBgn0030514,CG9941
FBgn0031413,CG9967
FBgn0035380,CG9970
FBgn0030746,CG9981
FBgn0030744,CG9992
FBgn0034553,CG9993
FBgn0029504,CHES-1-like
FBgn0029709,CHOp24
FBgn0020503,CLIP-190
FBgn0039360,CLS
FBgn0033371,CNT1
FBgn0035383,CPT2
FBgn0040045,CR12460
FBgn0036331,CR14117
FBgn0029588,CR14798
FBgn0035311,CR15821
FBgn0032437,CR17024
FBgn0050029,CR30029
FBgn0050374,CR30374
FBgn0051427,CR31427
FBgn0053222,CR33222
FBgn0053283,CR33283
FBgn0086200,CR42490
FBgn0260721,CR42548
FBgn0263745,CR43670
FBgn0266211,CR44906
FBgn0266854,CR45315
FBgn0029920,CR4575
FBgn0286925,CR46422
FBgn0028838,CSN1a
FBgn0266452,CTPsyn
FBgn0261999,Ca-Ma2d
FBgn0001991,Ca-alpha1D
FBgn0264386,Ca-alpha1T
FBgn0259822,Ca-beta
FBgn0264607,CaMKII
FBgn0036715,Cad74A
FBgn0037963,Cad87A
FBgn0038247,Cad88C
FBgn0039294,Cad96Cb
FBgn0039709,Cad99C
FBgn0015609,CadN
FBgn0262018,CadN2
FBgn0053653,Cadps
FBgn0013995,Calx
FBgn0000253,Cam
FBgn0287478,Camta
FBgn0267912,CanA-14F
FBgn0010014,CanB
FBgn0015614,CanB2
FBgn0051989,Cap-D3
FBgn0000261,Cat
FBgn0067317,Cby
FBgn0038331,Ccm3
FBgn0032821,CdGAPr
FBgn0052499,Cda4
FBgn0051973,Cda5
FBgn0012058,Cdc27
FBgn0011573,Cdc37
FBgn0265574,Cdc5
FBgn0035918,Cdc6
FBgn0028360,Cdc7
FBgn0265082,Cdep
FBgn0004106,Cdk1
FBgn0004107,Cdk2
FBgn0016131,Cdk4
FBgn0028509,CenG1A
FBgn0036480,Cep135
FBgn0000303,ChAT
FBgn0032598,ChLD3
FBgn0031317,Charon
FBgn0000319,Chc
FBgn0260747,Chchd2
FBgn0010808,Chchd3
FBgn0035499,Chd64
FBgn0066292,CheB42c
FBgn0044324,Chro
FBgn0029091,Chs2
FBgn0250907,Cht10
FBgn0263132,Cht6
FBgn0035398,Cht7
FBgn0034558,Cib2
FBgn0035533,Cip4
FBgn0015024,CkIalpha
FBgn0044323,Cka
FBgn0051116,ClC-a
FBgn0259152,Clbn
FBgn0030529,Clic
FBgn0023076,Clk
FBgn0032229,ClpP
FBgn0261612,CngA
FBgn0263257,Cngl
FBgn0051716,Cnot4
FBgn0015622,Cnx99A
FBgn0261573,CoRest
FBgn0287204,Cog8
FBgn0005775,Con
FBgn0031713,Coq6
FBgn0033192,Corin
FBgn0030028,Corp
FBgn0039054,Cow
FBgn0013770,Cp1
FBgn0261714,Cpn
FBgn0032125,Cpr30B
FBgn0053302,Cpr31A
FBgn0033597,Cpr47Ea
FBgn0033601,Cpr47Ed
FBgn0033602,Cpr47Ee
FBgn0033603,Cpr47Ef
FBgn0050045,Cpr49Aa
FBgn0033725,Cpr49Ac
FBgn0033728,Cpr49Ae
FBgn0029811,Cpr5C
FBgn0035279,Cpr62Ba
FBgn0052029,Cpr66D
FBgn0036880,Cpr76Bc
FBgn0036881,Cpr76Bd
FBgn0024698,Cpsf160
FBgn0035636,Cralbp
FBgn0265784,CrebB
FBgn0024811,Crk
FBgn0036746,Crtc
FBgn0005664,Crys
FBgn0013767,Crz
FBgn0036278,CrzR
FBgn0004179,Csp
FBgn0020496,CtBP
FBgn0035523,Ctl1
FBgn0035205,Ctr9
FBgn0052702,Cubn
FBgn0039632,Cul5
FBgn0015625,CycB3
FBgn0010382,CycE
FBgn0032378,CycY
FBgn0036806,Cyp12c1
FBgn0028940,Cyp28a5
FBgn0036778,Cyp312a1
FBgn0038236,Cyp313a1
FBgn0030369,Cyp318a1
FBgn0033524,Cyp49a1
FBgn0033292,Cyp4ad1
FBgn0015037,Cyp4p1
FBgn0033395,Cyp4p2
FBgn0030615,Cyp4s3
FBgn0033304,Cyp6a13
FBgn0033302,Cyp6a14
FBgn0033303,Cyp6a15Psi
FBgn0000473,Cyp6a2
FBgn0038194,Cyp6d5
FBgn0031182,Cyp6t1
FBgn0033065,Cyp6w1
FBgn0027091,CysRS
FBgn0000406,Cyt-b5-r
FBgn0025641,DAAM
FBgn0034136,DAT
FBgn0001108,DCTN1-p150
FBgn0033206,DCTN4-p62
FBgn0259099,DCX-EMAP
FBgn0052791,DIP-alpha
FBgn0259245,DIP-beta
FBgn0259714,DIP-epsilon
FBgn0031725,DIP-eta
FBgn0039617,DIP-gamma
FBgn0051814,DIP-kappa
FBgn0267428,DIP-lambda
FBgn0051646,DIP-theta
FBgn0051708,DIP-zeta
FBgn0033885,DJ-1alpha
FBgn0034537,DMAP1
FBgn0030506,DNAlig4
FBgn0259113,DNApol-alpha180
FBgn0263600,DNApol-delta
FBgn0264326,DNApol-epsilon255
FBgn0037141,DNApol-eta
FBgn0002891,DNApol-zeta
FBgn0000414,Dab
FBgn0020493,Dad
FBgn0028833,Dak1
FBgn0004556,Dbp73D
FBgn0024804,Dbp80
FBgn0261723,Dbx
FBgn0053531,Ddr
FBgn0267972,Der-1
FBgn0034072,Dg
FBgn0033215,Dgat2
FBgn0085390,Dgk
FBgn0027836,Dgp-1
FBgn0032048,Dh31
FBgn0052843,Dh31-R
FBgn0033932,Dh44-R1
FBgn0033744,Dh44-R2
FBgn0040212,Dhap-at
FBgn0013810,Dhc36C
FBgn0261797,Dhc64C
FBgn0013812,Dhc93AB
FBgn0035964,Dhpr
FBgn0033160,Dhx15
FBgn0260635,Diap1
FBgn0015247,Diap2
FBgn0027610,Dic1
FBgn0011274,Dif
FBgn0000463,Dl
FBgn0032363,Dlg5
FBgn0030276,Dlic
FBgn0040467,Dlip1
FBgn0037443,Dmtn
FBgn0035581,Dnah3
FBgn0265998,Doa
FBgn0035956,Doc2
FBgn0266137,Dop1R2
FBgn0053517,Dop2R
FBgn0035538,DopEcR
FBgn0027835,Dp1
FBgn0032293,Dpy-30L1
FBgn0052666,Drak
FBgn0033188,Drat
FBgn0028407,Drep3
FBgn0015872,Drip
FBgn0033791,Drl-2
FBgn0038145,Droj2
FBgn0035434,Drsl5
FBgn0033159,Dscam1
FBgn0265296,Dscam2
FBgn0261046,Dscam3
FBgn0278608,Dsp1
FBgn0038071,Dtg
FBgn0033739,Dyb
FBgn0016930,Dyrk2
FBgn0260003,Dys
FBgn0002592,E(spl)m2-BFM
FBgn0002632,E(spl)m6-BFM
FBgn0011766,E2f1
FBgn0008646,E5
FBgn0037534,ELOVL
FBgn0032292,EMC3
FBgn0034066,EMC7
FBgn0033663,ERp60
FBgn0038874,ETHR
FBgn0026438,Eaat2
FBgn0033166,Eaf
FBgn0028539,Eato
FBgn0000546,EcR
FBgn0051158,Efa6
FBgn0034487,Efhc1.2
FBgn0029849,Efr
FBgn0034883,Eglp2
FBgn0034884,Eglp3
FBgn0034885,Eglp4
FBgn0000564,Eh
FBgn0004593,Eig71Ef
FBgn0005640,Eip63E
FBgn0004910,Eip63F-1
FBgn0000567,Eip74EF
FBgn0000568,Eip75B
FBgn0004865,Eip78C
FBgn0264490,Eip93F
FBgn0013949,Elal
FBgn0011589,Elk
FBgn0039066,EloA
FBgn0000579,Eno
FBgn0036319,Ent3
FBgn0085421,Epac
FBgn0038651,Epg5
FBgn0000594,Est-P
FBgn0266758,Esyt2
FBgn0039225,Ets96B
FBgn0262740,Evi5
FBgn0261547,Exn
FBgn0266668,Exo84
FBgn0034529,FAM21
FBgn0033354,FANCI
FBtr0304386_df_nrg,FBtr0304386_df_nrg
FBtr0309659_df_nrg,FBtr0309659_df_nrg
FBgn0000723,FER
FBgn0035385,FMRFaR
FBgn0016013,Faa
FBgn0000635,Fas2
FBgn0000636,Fas3
FBgn0267828,Fatp1
FBgn0030555,Fbxl4
FBgn0038385,Fbxl7
FBgn0000644,Fcp3C
FBgn0038402,Fer2
FBgn0266084,Fhos
FBgn0264606,Fife
FBgn0024238,Fim
FBgn0035498,Fit1
FBgn0010470,Fkbp14
FBgn0264078,Flo2
FBgn0031633,Fnta
FBgn0004895,FoxL1
FBgn0025373,Fpps
FBgn0267795,Frl
FBgn0030897,Frq1
FBgn0083228,Frq2
FBgn0259878,Fs
FBgn0030327,FucT6
FBgn0032117,FucTB
FBgn0004509,Fur1
FBgn0260446,GABA-B-R1
FBgn0027575,GABA-B-R2
FBgn0031275,GABA-B-R3
FBgn0050115,GEFmeso
FBgn0030013,GIIIspla2
FBgn0038149,GILT1
FBgn0039099,GILT2
FBgn0261625,GLS
FBgn0033799,GLaz
FBgn0027790,GV1
FBgn0004516,Gad1
FBgn0036627,Gagr
FBgn0053145,GalT1
FBgn0010223,Galphaf
FBgn0001104,Galphai
FBgn0001122,Galphao
FBgn0004435,Galphaq
FBgn0001123,Galphas
FBgn0030286,Gapvd1
FBgn0001105,Gbeta13F
FBgn0030011,Gbeta5
FBgn0004623,Gbeta76C
FBgn0036428,Gbs-70E
FBgn0036862,Gbs-76A
FBgn0040319,Gclc
FBgn0019990,Gcn2
FBgn0020388,Gcn5
FBgn0035587,Gdap1
FBgn0042135,Gdap2
FBgn0001098,Gdh
FBgn0004868,Gdi
FBgn0010225,Gel
FBgn0011802,Gem3
FBgn0263831,Gen
FBgn0262869,Gfrl
FBgn0004921,Ggamma1
FBgn0034372,Gint3
FBgn0283724,Girdin
FBgn0035266,Gk2
FBgn0036144,GlcAT-P
FBgn0032135,GlcAT-S
FBgn0033316,Gle1
FBgn0283450,Glo1
FBgn0004619,GluRIA
FBgn0264000,GluRIB
FBgn0046113,GluRIIC
FBgn0264574,Glut1
FBgn0027287,Gmap
FBgn0267823,Gmer
FBgn0044871,Gos28
FBgn0028848,Gpo3
FBgn0260798,Gprk1
FBgn0045501,Gr22a
FBgn0045495,Gr28b
FBgn0264556,Gr39a
FBgn0041243,Gr43a
FBgn0041242,Gr47a
FBgn0041241,Gr47b
FBgn0035486,Gr64d
FBgn0045476,Gr64e
FBgn0041229,Gr93a
FBgn0046885,Gr98d
FBgn0030685,Graf
FBgn0026432,Grip163
FBgn0026431,Grip75
FBgn0026430,Grip84
FBgn0001612,Grip91
FBgn0001145,Gs2
FBgn0010041,GstD5
FBgn0063499,GstE10
FBgn0033381,GstE13
FBgn0010226,GstS1
FBgn0030484,GstT4
FBgn0010825,Gug
FBgn0010197,Gyc32E
FBgn0266136,Gyc76C
FBgn0038295,Gyc88E
FBgn0013973,Gycbeta100B
FBgn0265191,Gyg
FBgn0001169,H
FBgn0016660,H15
FBgn0015805,HDAC1
FBgn0041210,HDAC4
FBgn0051320,HEATR2
FBgn0031107,HERC2
FBgn0040318,HGTX
FBgn0038852,HHEX
FBgn0030994,HP1D3csd
FBgn0030301,HP5
FBgn0034261,HPS4
FBgn0030674,HUWE1
FBgn0032209,Hand
FBgn0036451,Helz
FBgn0033686,Hen1
FBgn0052529,Hers
FBgn0041629,Hexo2
FBgn0027788,Hey
FBgn0050147,Hil
FBgn0036309,Hip1
FBgn0259824,Hip14
FBgn0035142,Hipk
FBgn0004828,His3.3B
FBgn0013981,His4r
FBgn0263220,Hk
FBgn0001565,Hlc
FBgn0263782,Hmgcr
FBgn0029167,Hml
FBgn0038376,Hmt-1
FBgn0001208,Hn
FBgn0267791,HnRNP-K
FBgn0004914,Hnf4
FBgn0014859,Hr38
FBgn0264562,Hr4
FBgn0034012,Hr51
FBgn0001215,Hrb98DE
FBgn0053147,Hs3st-A
FBgn0031005,Hs3st-B
FBgn0038755,Hs6st
FBgn0001217,Hsc70-2
FBgn0001220,Hsc70-5
FBgn0026418,Hsc70Cb
FBgn0031294,IA-2
FBgn0032147,IP3K1
FBgn0283680,IP3K2
FBgn0052082,IRSp53
FBgn0035023,ITP
FBgn0001247,Ide
FBgn0020415,Idgf2
FBgn0064237,Idgf5
FBgn0027291,Idh3a
FBgn0038922,Idh3b
FBgn0263397,Ih
FBgn0035227,Iml1
FBgn0001254,ImpE2
FBgn0283499,InR
FBgn0260991,Incenp
FBgn0086613,Ino80
FBgn0034964,IntS1
FBgn0050295,Ipk1
FBgn0030187,Ipod
FBgn0031181,Ir20a
FBgn0031634,Ir25a
FBgn0040849,Ir41a
FBgn0033515,Ir47a
FBgn0265141,Ir47b
FBgn0052058,Ir67c
FBgn0036150,Ir68a
FBgn0029968,Ir7g
FBgn0038153,Ir87a
FBgn0052704,Ir8a
FBgn0051225,Ir94f
FBgn0039080,Ir94h
FBgn0265042,Irk1
FBgn0039081,Irk2
FBgn0024958,Irp-1A
FBgn0011604,Iswi
FBgn0286980,Iyd
FBgn0051363,Jupiter
FBgn0038837,KaiR1D
FBgn0027596,Kank
FBgn0028421,Kap3
FBgn0033233,Kdm4A
FBgn0053182,Kdm4B
FBgn0001308,Khc
FBgn0019968,Khc-73
FBgn0038205,Kif19A
FBgn0039925,Kif3C
FBgn0010235,Klc
FBgn0011606,Klp3A
FBgn0004378,Klp61F
FBgn0004387,Klp98A
FBgn0020647,KrT95D
FBgn0283712,LIMK1
FBgn0032253,LManI
FBgn0027611,LManII
FBgn0053087,LRP1
FBgn0033212,LRR
FBgn0261068,LSm7
FBgn0010238,Lac
FBgn0261800,LanB1
FBgn0033984,Lap1
FBgn0000464,Lar
FBgn0035424,Larp4B
FBgn0063485,Lasp
FBgn0010240,Lcch3
FBgn0037856,Leash
FBgn0051072,Lerp
FBgn0027085,LeuRS-m
FBgn0039354,Lgr3
FBgn0085440,Lgr4
FBgn0026411,Lim1
FBgn0002023,Lim3
FBgn0030274,Lint-1
FBgn0024740,Lip2
FBgn0038167,Lkb1
FBgn0035610,Lkr
FBgn0261565,Lmpt
FBgn0052105,Lmx1a
FBgn0066101,LpR1
FBgn0051092,LpR2
FBgn0263593,Lpin
FBgn0032633,Lrch
FBgn0027794,Lrpprc2
FBgn0030608,Lsd-2
FBgn0002563,Lsp1beta
FBgn0002565,Lsp2
FBgn0004431,LysX
FBgn0029833,MCTS1
FBgn0042185,MCU
FBgn0038578,MED17
FBgn0035357,MEP-1
FBgn0032694,MESR3
FBgn0030452,MFS10
FBgn0033234,MFS12
FBgn0031044,MKP-4
FBgn0032456,MRP
FBgn0040305,MTF-1
FBgn0024360,MTPAP
FBgn0036801,MYPT-75D
FBgn0011648,Mad
FBgn0032381,Mal-B1
FBgn0032382,Mal-B2
FBgn0002645,Map205
FBgn0034282,Mapmodulin
FBgn0024956,Mat1
FBgn0017578,Max
FBgn0005536,Mbs
FBgn0017577,Mcm5
FBgn0032116,Mco1
FBgn0039387,Mco3
FBgn0023549,Mct1
FBgn0262559,Mdh2
FBgn0004512,Mdr49
FBgn0010241,Mdr50
FBgn0030993,Mec2
FBgn0011656,Mef2
FBgn0024329,Mekk1
FBgn0265140,Meltrin
FBgn0038294,Mf
FBgn0030731,Mfe2
FBgn0034521,Mgat1
FBgn0264695,Mhc
FBgn0026059,Mhcl
FBgn0036713,Mip
FBgn0026060,Mipp2
FBgn0019960,Mitofilin
FBgn0002772,Mlc1
FBgn0033438,Mmp2
FBgn0031885,Mnn1
FBgn0259481,Mob2
FBgn0011661,Moe
FBgn0031640,Mon1
FBgn0032940,Mondo
FBgn0033773,Mos
FBgn0260660,Mp
