geneID,geneName
FBgn0287595,CG46464
FBgn0287598,CG46467
FBgn0029838,CG4666
FBgn0030778,CG4678
FBgn0038744,CG4733
FBgn0033826,CG4734
FBgn0034910,CG4763
FBgn0027546,CG4766
FBgn0030790,CG4768
FBgn0039568,CG4815
FBgn0031220,CG4822
FBgn0030796,CG4829
FBgn0035607,CG4835
FBgn0270925,CG4836
FBgn0032187,CG4839
FBgn0039566,CG4849
FBgn0030803,CG4880
FBgn0039565,CG4884
FBgn0031318,CG4887
FBgn0036436,CG4914
FBgn0034139,CG4927
FBgn0039370,CG4956
FBgn0039371,CG4960
FBgn0032364,CG4970
FBgn0032217,CG4972
FBgn0030817,CG4991
FBgn0032219,CG4995
FBgn0036612,CG4998
FBgn0031322,CG5001
FBgn0260748,CG5004
FBgn0035944,CG5021
FBgn0032225,CG5022
FBgn0032637,CG5050
FBgn0030824,CG5070
FBgn0031313,CG5080
FBgn0039342,CG5107
FBgn0039343,CG5111
FBgn0031320,CG5126
FBgn0031904,CG5149
FBgn0036576,CG5151
FBgn0031906,CG5160
FBgn0038803,CG5191
FBgn0035955,CG5194
FBgn0038485,CG5255
FBgn0038704,CG5316
FBgn0038983,CG5326
FBgn0038981,CG5346
FBgn0032242,CG5355
FBgn0032218,CG5381
FBgn0031327,CG5397
FBgn0039521,CG5402
FBgn0038354,CG5404
FBgn0038806,CG5412
FBgn0032434,CG5421
FBgn0032431,CG5435
FBgn0030838,CG5445
FBgn0039427,CG5447
FBgn0039430,CG5455
FBgn0039461,CG5500
FBgn0002174,CG5504
FBgn0036766,CG5506
FBgn0039160,CG5510
FBgn0039163,CG5515
FBgn0039466,CG5521
FBgn0034158,CG5522
FBgn0034902,CG5532
FBgn0030603,CG5541
FBgn0034908,CG5543
FBgn0034914,CG5554
FBgn0039537,CG5590
FBgn0034920,CG5597
FBgn0039531,CG5611
FBgn0030839,CG5613
FBgn0039527,CG5639
FBgn0036254,CG5645
FBgn0032656,CG5674
FBgn0032200,CG5676
FBgn0032196,CG5708
FBgn0038855,CG5745
FBgn0032666,CG5758
FBgn0039198,CG5768
FBgn0032450,CG5776
FBgn0032670,CG5783
FBgn0039207,CG5789
FBgn0038858,CG5793
FBgn0038866,CG5810
FBgn0032172,CG5850
FBgn0032167,CG5853
FBgn0039379,CG5886
FBgn0028523,CG5888
FBgn0039380,CG5890
FBgn0036993,CG5910
FBgn0039385,CG5913
FBgn0029836,CG5928
FBgn0029834,CG5937
FBgn0032587,CG5953
FBgn0036997,CG5955
FBgn0036206,CG5964
FBgn0031914,CG5973
FBgn0043455,CG5986
FBgn0039145,CG6000
FBgn0036202,CG6024
FBgn0038676,CG6026
FBgn0039421,CG6036
FBgn0038679,CG6040
FBgn0034725,CG6044
FBgn0039492,CG6051
FBgn0031918,CG6055
FBgn0039417,CG6073
FBgn0032261,CG6094
FBgn0039415,CG6142
FBgn0032259,CG6144
FBgn0033853,CG6145
FBgn0039420,CG6154
FBgn0036152,CG6175
FBgn0027581,CG6191
FBgn0039165,CG6204
FBgn0030631,CG6227
FBgn0027582,CG6230
FBgn0038720,CG6231
FBgn0039475,CG6277
FBgn0033866,CG6280
FBgn0032350,CG6287
FBgn0030640,CG6294
FBgn0039471,CG6295
FBgn0039470,CG6296
FBgn0030641,CG6299
FBgn0033872,CG6329
FBgn0039464,CG6330
FBgn0033873,CG6337
FBgn0032632,CG6380
FBgn0030870,CG6398
FBgn0032428,CG6405
FBgn0039451,CG6420
FBgn0039449,CG6425
FBgn0034165,CG6435
FBgn0039187,CG6454
FBgn0030933,CG6470
FBgn0036085,CG6527
FBgn0033880,CG6553
FBgn0035673,CG6602
FBgn0032369,CG6614
FBgn0037860,CG6629
FBgn0036687,CG6652
FBgn0039030,CG6660
FBgn0038917,CG6678
FBgn0039038,CG6688
FBgn0032305,CG6700
FBgn0032408,CG6712
FBgn0039052,CG6733
FBgn0038070,CG6753
FBgn0039069,CG6763
FBgn0032399,CG6785
FBgn0034179,CG6805
FBgn0036817,CG6865
FBgn0037956,CG6959
FBgn0038286,CG6966
FBgn0039008,CG6972
FBgn0039228,CG6980
FBgn0035896,CG6983
FBgn0039026,CG7029
FBgn0039027,CG7031
FBgn0038972,CG7054
FBgn0031961,CG7102
FBgn0034422,CG7137
FBgn0031948,CG7149
FBgn0031946,CG7164
FBgn0038586,CG7168
FBgn0038583,CG7183
FBgn0031945,CG7191
FBgn0035868,CG7194
FBgn0037086,CG7202
FBgn0031942,CG7203
FBgn0031940,CG7214
FBgn0033544,CG7220
FBgn0033551,CG7222
FBgn0031970,CG7227
FBgn0031968,CG7231
FBgn0036500,CG7275
FBgn0031379,CG7289
FBgn0036782,CG7320
FBgn0032271,CG7329
FBgn0036780,CG7330
FBgn0038716,CG7342
FBgn0036939,CG7365
FBgn0035855,CG7366
FBgn0037188,CG7369
FBgn0038546,CG7379
FBgn0032262,CG7384
FBgn0031344,CG7420
FBgn0038727,CG7432
FBgn0037146,CG7470
FBgn0036157,CG7560
FBgn0039673,CG7568
FBgn0064766,CG7600
FBgn0037094,CG7611
FBgn0032026,CG7627
FBgn0028945,CG7631
FBgn0036133,CG7638
FBgn0028935,CG7653
FBgn0038627,CG7694
FBgn0038638,CG7702
FBgn0036698,CG7724
FBgn0036686,CG7728
FBgn0033584,CG7737
FBgn0033615,CG7741
FBgn0034447,CG7744
FBgn0034109,CG7747
FBgn0032025,CG7778
FBgn0032021,CG7781
FBgn0034096,CG7786
FBgn0033038,CG7791
FBgn0037552,CG7800
FBgn0032018,CG7806
FBgn0032017,CG7810
FBgn0032014,CG7840
FBgn0030658,CG7872
FBgn0035235,CG7879
FBgn0033048,CG7881
FBgn0031001,CG7884
FBgn0039728,CG7896
FBgn0036417,CG7906
FBgn0037547,CG7910
FBgn0039736,CG7912
FBgn0028534,CG7916
FBgn0038582,CG7988
FBgn0030997,CG7990
FBgn0035260,CG7991
FBgn0036096,CG8003
FBgn0035857,CG8006
FBgn0031011,CG8034
FBgn0031012,CG8051
FBgn0032010,CG8086
FBgn0033993,CG8089
FBgn0030660,CG8097
FBgn0036410,CG8100
FBgn0034009,CG8155
FBgn0033365,CG8170
FBgn0035693,CG8219
FBgn0037624,CG8223
FBgn0030684,CG8260
FBgn0034143,CG8303
FBgn0037720,CG8312
FBgn0037722,CG8319
FBgn0033677,CG8321
FBgn0034063,CG8389
FBgn0031995,CG8475
FBgn0035711,CG8519
FBgn0033918,CG8531
FBgn0033752,CG8569
FBgn0030699,CG8578
FBgn0033924,CG8613
FBgn0040837,CG8620
FBgn0035733,CG8641
FBgn0033763,CG8646
FBgn0030836,CG8664
FBgn0032938,CG8671
FBgn0031986,CG8673
FBgn0026577,CG8677
FBgn0033271,CG8708
FBgn0033308,CG8736
FBgn0033321,CG8738
FBgn0036381,CG8745
FBgn0033330,CG8746
FBgn0036900,CG8765
FBgn0033761,CG8778
FBgn0033717,CG8839
FBgn0031548,CG8852
FBgn0033702,CG8854
FBgn0033698,CG8858
FBgn0037676,CG8861
FBgn0033679,CG8888
FBgn0025833,CG8910
FBgn0030707,CG8916
FBgn0030710,CG8924
FBgn0030815,CG8945
FBgn0030688,CG8952
FBgn0030725,CG8958
FBgn0033639,CG9003
FBgn0033638,CG9005
FBgn0031747,CG9021
FBgn0036394,CG9040
FBgn0034106,CG9068
FBgn0030628,CG9114
FBgn0030791,CG9132
FBgn0030634,CG9164
FBgn0031779,CG9175
FBgn0035181,CG9205
FBgn0030662,CG9220
FBgn0032530,CG9263
FBgn0032910,CG9265
FBgn0032908,CG9270
FBgn0032057,CG9287
FBgn0032058,CG9289
FBgn0038181,CG9297
FBgn0034674,CG9304
FBgn0034566,CG9313
FBgn0032878,CG9316
FBgn0032886,CG9328
FBgn0034572,CG9346
FBgn0036890,CG9368
FBgn0032507,CG9377
FBgn0035094,CG9380
FBgn0036446,CG9384
FBgn0032506,CG9395
FBgn0030562,CG9400
FBgn0030569,CG9411
FBgn0037721,CG9427
FBgn0033101,CG9436
FBgn0037726,CG9492
FBgn0030598,CG9503
FBgn0030593,CG9512
FBgn0030592,CG9514
FBgn0030590,CG9518
FBgn0032083,CG9541
FBgn0031826,CG9550
FBgn0032085,CG9555
FBgn0032087,CG9568
FBgn0032090,CG9582
FBgn0036433,CG9628
FBgn0037556,CG9636
FBgn0029939,CG9650
FBgn0030773,CG9676
FBgn0039760,CG9682
FBgn0036659,CG9701
FBgn0039787,CG9702
FBgn0039759,CG9733
FBgn0030763,CG9782
FBgn0037234,CG9795
FBgn0037623,CG9801
FBgn0034861,CG9815
FBgn0034821,CG9876
FBgn0031428,CG9886
FBgn0034808,CG9896
FBgn0034829,CG9899
FBgn0038196,CG9922
FBgn0262160,CG9932
FBgn0034527,CG9945
FBgn0035721,CG9948
FBgn0036671,CG9951
FBgn0031413,CG9967
FBgn0039589,CG9986
FBgn0030744,CG9992
FBgn0039597,CG9997
FBgn0020503,CLIP-190
FBgn0035282,CNMa
FBgn0053696,CNMaR
FBgn0032833,COX4
FBgn0037397,CR1075
FBgn0028867,CR15280
FBgn0037666,CR16735
FBgn0051032,CR31032
FBgn0051427,CR31427
FBgn0051822,CR31822
FBgn0053013,CR33013
FBgn0053294,CR33294
FBgn0085570,CR41243
FBgn0086200,CR42490
FBgn0262806,CR43177
FBgn0262815,CR43186
FBgn0263001,CR43309
FBgn0263746,CR43671
FBgn0264888,CR44079
FBgn0265544,CR44394
FBgn0286884,CR46406
FBgn0287591,CR46461
FBgn0023023,CRMP
FBgn0039543,CROT
FBgn0028838,CSN1a
FBgn0028836,CSN7
FBgn0035769,CTCF
FBgn0266452,CTPsyn
FBgn0261999,Ca-Ma2d
FBgn0001991,Ca-alpha1D
FBgn0264386,Ca-alpha1T
FBgn0259822,Ca-beta
FBgn0025678,CaBP1
FBgn0261053,Cad86C
FBgn0022800,Cad96Ca
FBgn0039709,Cad99C
FBgn0015609,CadN
FBgn0262018,CadN2
FBgn0012051,CalpA
FBgn0013995,Calx
FBgn0287478,Camta
FBgn0267912,CanA-14F
FBgn0010015,CanA1
FBgn0010014,CanB
FBgn0027568,Cand1
FBgn0039680,Cap-D2
FBgn0031883,Caper
FBgn0042134,Capr
FBgn0020224,Cbl
FBgn0031148,Cbs
FBgn0052183,Ccn
FBgn0004783,Ccp84Aa
FBgn0004782,Ccp84Ab
FBgn0004780,Ccp84Ad
FBgn0032821,CdGAPr
FBgn0052499,Cda4
FBgn0028360,Cdc7
FBgn0265082,Cdep
FBgn0026141,Cdlc2
FBgn0028509,CenG1A
FBgn0031575,Cep97
FBgn0032598,ChLD3
FBgn0000319,Chc
FBgn0053194,CheA29a
FBgn0038888,CheB93a
FBgn0043001,Chrac-16
FBgn0029913,Cht11
FBgn0022702,Cht2
FBgn0038180,Cht5
FBgn0035533,Cip4
FBgn0033313,Cirl
FBgn0015025,CkIIalpha-i1
FBgn0025676,CkIIalpha-i3
FBgn0051116,ClC-a
FBgn0259152,Clbn
FBgn0036756,Cln3
FBgn0035767,Cln7
FBgn0032229,ClpP
FBgn0031196,Cluap1
FBgn0261612,CngA
FBgn0263257,Cngl
FBgn0051716,Cnot4
FBgn0261573,CoRest
FBgn0032258,Cog4
FBgn0051040,Cog7
FBgn0005775,Con
FBgn0263240,Coop
FBgn0052649,Coq8
FBgn0033192,Corin
FBgn0039054,Cow
FBgn0015623,Cpr
FBgn0039805,Cpr100A
FBgn0031467,Cpr23B
FBgn0053302,Cpr31A
FBgn0033597,Cpr47Ea
FBgn0033602,Cpr47Ee
FBgn0033603,Cpr47Ef
FBgn0033867,Cpr50Ca
FBgn0033869,Cpr50Cb
FBgn0033942,Cpr51A
FBgn0035280,Cpr62Bb
FBgn0036880,Cpr76Bc
FBgn0037067,Cpr78Ca
FBgn0037069,Cpr78Cc
FBgn0038819,Cpr92F
FBgn0039480,Cpr97Ea
FBgn0024698,Cpsf160
FBgn0261065,Cpsf73
FBgn0004396,CrebA
FBgn0265784,CrebB
FBgn0005664,Crys
FBgn0036278,CrzR
FBgn0020496,CtBP
FBgn0039637,Ctl2
FBgn0062411,Ctr1C
FBgn0261268,Cul3
FBgn0033260,Cul4
FBgn0010382,CycE
FBgn0010317,CycJ
FBgn0025674,CycK
FBgn0025455,CycT
FBgn0036806,Cyp12c1
FBgn0050489,Cyp12d1-p
FBgn0038095,Cyp304a1
FBgn0036910,Cyp305a1
FBgn0032693,Cyp310a1
FBgn0033524,Cyp49a1
FBgn0031695,Cyp4ac3
FBgn0033292,Cyp4ad1
FBgn0015032,Cyp4c3
FBgn0005670,Cyp4d1
FBgn0011576,Cyp4d2
FBgn0015037,Cyp4p1
FBgn0033395,Cyp4p2
FBgn0039519,Cyp6a18
FBgn0041336,Cyp6t2Psi
FBgn0031126,Cyp6v1
FBgn0086907,Cyt-c-d
FBgn0284248,Cyt-c-p
FBgn0000411,D
FBgn0027490,D12
FBgn0022699,D19B
FBgn0034136,DAT
FBgn0033206,DCTN4-p62
FBgn0259099,DCX-EMAP
FBgn0259245,DIP-beta
FBgn0085420,DIP-delta
FBgn0259714,DIP-epsilon
FBgn0039617,DIP-gamma
FBgn0031837,DIP-iota
FBgn0051814,DIP-kappa
FBgn0267428,DIP-lambda
FBgn0051646,DIP-theta
FBgn0051708,DIP-zeta
FBgn0034537,DMAP1
FBgn0030506,DNAlig4
FBgn0005696,DNApol-alpha73
FBgn0263600,DNApol-delta
FBgn0264326,DNApol-epsilon255
FBgn0002891,DNApol-zeta
FBgn0035542,DOR
FBgn0000414,Dab
FBgn0024804,Dbp80
FBgn0261723,Dbx
FBgn0010501,Dcp-1
FBgn0053531,Ddr
FBgn0267972,Der-1
FBgn0000439,Dfd
FBgn0034072,Dg
FBgn0085390,Dgk
FBgn0032048,Dh31
FBgn0052843,Dh31-R
FBgn0013810,Dhc36C
FBgn0013811,Dhc62B
FBgn0261797,Dhc64C
FBgn0013812,Dhc93AB
FBgn0033160,Dhx15
FBgn0260635,Diap1
FBgn0262873,Diedel2
FBgn0011274,Dif
FBgn0037443,Dmtn
FBgn0265998,Doa
FBgn0266137,Dop1R2
FBgn0053517,Dop2R
FBgn0035538,DopEcR
FBgn0011763,Dp
FBgn0036194,Dph1
FBgn0037580,DppIII
FBgn0052666,Drak
FBgn0033188,Drat
FBgn0015664,Dref
FBgn0024732,Drep1
FBgn0028408,Drep2
FBgn0028407,Drep3
FBgn0033791,Drl-2
FBgn0033159,Dscam1
FBgn0265296,Dscam2
FBgn0261046,Dscam3
FBgn0283531,Duox
FBgn0033739,Dyb
FBgn0016930,Dyrk2
FBgn0260003,Dys
FBgn0036819,Dysb
FBgn0002592,E(spl)m2-BFM
FBgn0008646,E5
FBgn0036470,EAChm
FBgn0038874,ETHR
FBgn0026439,Eaat1
FBgn0026438,Eaat2
FBgn0033166,Eaf
FBgn0027066,Eb1
FBgn0004181,Ebp
FBgn0000546,EcR
FBgn0000551,Edg78E
FBgn0051158,Efa6
FBgn0034487,Efhc1.2
FBgn0029849,Efr
FBgn0003731,Egfr
FBgn0034882,Eglp1
FBgn0034883,Eglp2
FBgn0034884,Eglp3
FBgn0034885,Eglp4
FBgn0005640,Eip63E
FBgn0004910,Eip63F-1
FBgn0000567,Eip74EF
FBgn0000568,Eip75B
FBgn0004865,Eip78C
FBgn0264490,Eip93F
FBgn0036128,Elo68beta
FBgn0023212,EloB
FBgn0033540,Elp2
FBgn0036319,Ent3
FBgn0085421,Epac
FBgn0261274,Ero1L
FBgn0000592,Est-6
FBgn0000594,Est-P
FBgn0266758,Esyt2
FBgn0005658,Ets65A
FBgn0005659,Ets98B
FBgn0261547,Exn
FBgn0034529,FAM21
FBgn0042627,FASN2
FBgn0000723,FER
FBgn0025608,Faf2
FBgn0038827,Fancd2
FBgn0285925,Fas1
FBgn0000635,Fas2
FBgn0000636,Fas3
FBgn0267828,Fatp1
FBgn0034999,Fatp3
FBgn0033609,Fbl6
FBgn0266268,FeCH
FBgn0034542,Fem-1
FBgn0031871,Fgop2
FBgn0266084,Fhos
FBgn0264606,Fife
FBgn0085397,Fili
FBgn0024238,Fim
FBgn0036688,Fit2
FBgn0264078,Flo2
FBgn0033079,Fmo-2
FBgn0025373,Fpps
FBgn0267795,Frl
FBgn0083228,Frq2
FBgn0030327,FucT6
FBgn0285958,Fuca
FBgn0036162,Fum3
FBgn0051874,Fum4
FBgn0004509,Fur1
FBgn0260446,GABA-B-R1
FBgn0031275,GABA-B-R3
FBgn0050115,GEFmeso
FBgn0039099,GILT2
FBgn0034697,GM130
FBgn0040323,GNBP1
FBgn0040322,GNBP2
FBgn0027790,GV1
FBgn0036545,GXIVsPLA2
FBgn0001122,Galphao
FBgn0263200,Galt
FBgn0000053,Gart
FBgn0031873,Gas41
FBgn0026077,Gasp
FBgn0033273,Gasz
FBgn0051148,Gba1a
FBgn0051414,Gba1b
FBgn0001105,Gbeta13F
FBgn0040319,Gclc
FBgn0020388,Gcn5
FBgn0042135,Gdap2
FBgn0001098,Gdh
FBgn0011802,Gem3
FBgn0287209,Gfat1
FBgn0262869,Gfrl
FBgn0267252,Ggamma30A
FBgn0036144,GlcAT-P
FBgn0038934,Gld2
FBgn0264561,Glg1
FBgn0283450,Glo1
FBgn0001114,Glt
FBgn0024963,GluClalpha
FBgn0005674,GluProRS
FBgn0004620,GluRIIA
FBgn0264574,Glut1
FBgn0267336,Glut4EF
FBgn0004507,GlyP
FBgn0034911,GlyT
FBgn0054010,Glyat
FBgn0027287,Gmap
FBgn0034854,Golgin245
FBgn0001125,Got2
FBgn0013272,Gp150
FBgn0266580,Gp210
FBgn0039562,Gp93
FBgn0034971,Gpat4
FBgn0001128,Gpdh1
FBgn0034825,Gpdh2
FBgn0263048,Gpdh3
FBgn0022160,Gpo1
FBgn0260798,Gprk1
FBgn0261988,Gprk2
FBgn0045502,Gr10a
FBgn0265138,Gr22c
FBgn0045498,Gr22d
FBgn0045497,Gr22e
FBgn0041249,Gr22f
FBgn0045495,Gr28b
FBgn0041246,Gr32a
FBgn0264556,Gr39a
FBgn0041242,Gr47a
FBgn0041239,Gr58a
FBgn0041238,Gr58b
FBgn0041237,Gr58c
FBgn0045483,Gr59a
FBgn0045482,Gr59b
FBgn0041231,Gr68a
FBgn0030108,Gr8a
FBgn0041224,Gr97a
FBgn0039520,Gr98a
FBgn0046886,Gr98c
FBgn0046885,Gr98d
FBgn0030685,Graf
FBgn0001134,Grd
FBgn0038840,Grik
FBgn0029830,Grip
FBgn0026432,Grip163
FBgn0032705,Grip71
FBgn0026431,Grip75
FBgn0001612,Grip91
FBgn0001145,Gs2
FBgn0038029,GstD11
FBgn0010825,Gug
FBgn0010197,Gyc32E
FBgn0266136,Gyc76C
FBgn0038295,Gyc88E
FBgn0013972,Gycalpha99B
FBgn0013973,Gycbeta100B
FBgn0265191,Gyg
FBgn0015805,HDAC1
FBgn0041210,HDAC4
FBgn0031107,HERC2
FBgn0040318,HGTX
FBgn0031459,HINT1
FBgn0263025,HSPBAP1
FBgn0030674,HUWE1
FBgn0032797,Hasp
FBgn0005619,Hdc
FBgn0031454,HemK2
FBgn0033686,Hen1
FBgn0001186,Hex-A
FBgn0042710,Hex-t2
FBgn0036309,Hip1
FBgn0035142,Hipk
FBgn0001197,His2Av
FBgn0004362,HmgD
FBgn0263782,Hmgcr
FBgn0010611,Hmgs
FBgn0029167,Hml
FBgn0025639,Hmt4-20
FBgn0264005,Hmx
FBgn0004914,Hnf4
FBgn0000448,Hr3
FBgn0014859,Hr38
FBgn0261239,Hr39
FBgn0264562,Hr4
FBgn0034012,Hr51
FBgn0001215,Hrb98DE
FBgn0038755,Hs6st
FBgn0263606,Hsc20
FBgn0001220,Hsc70-5
FBgn0026418,Hsc70Cb
FBgn0033087,Hsepi
FBgn0034491,Hsl
FBgn0031728,Hsp60C
FBgn0001230,Hsp68
FBgn0031294,IA-2
FBgn0032446,IFT43
FBgn0031550,IFT57
FBgn0067903,IM18
FBgn0283680,IP3K2
FBgn0052082,IRSp53
FBgn0035023,ITP
FBgn0020416,Idgf1
FBgn0020415,Idgf2
FBgn0013763,Idgf6
FBgn0263397,Ih
FBgn0036569,IleRS-m
FBgn0001257,ImpL2
FBgn0284254,Impbeta11
FBgn0283499,InR
FBgn0086613,Ino80
FBgn0025885,Inos
FBgn0034964,IntS1
FBgn0039691,IntS11
FBgn0031314,IntS14
FBgn0262117,IntS3
FBgn0261383,IntS6
FBgn0265274,Inx3
FBgn0027106,Inx7
FBgn0050295,Ipk1
FBgn0039879,Ir100a
FBgn0040849,Ir41a
FBgn0053471,Ir48a
FBgn0034023,Ir52a
FBgn0050464,Ir52d
FBgn0050125,Ir56a
FBgn0034994,Ir60a
FBgn0259187,Ir60d
FBgn0036083,Ir67b
FBgn0036150,Ir68a
FBgn0036250,Ir68b
FBgn0261401,Ir75c
FBgn0052704,Ir8a
FBgn0051424,Ir94b
FBgn0259194,Ir94e
FBgn0051225,Ir94f
FBgn0039079,Ir94g
FBgn0011774,Irbp
FBgn0038465,Irc
FBgn0031305,Iris
FBgn0265042,Irk1
FBgn0034880,ItgaPS5
FBgn0020412,JIL-1
FBgn0032671,JMJD4
FBgn0040309,Jafrac1
FBgn0028425,JhI-21
FBgn0028424,JhI-26
FBgn0034406,Jheh3
FBgn0033494,KCNQ
FBgn0027596,Kank
FBgn0024889,Kap-alpha1
FBgn0027338,Kap-alpha3
FBgn0030334,Karl
FBgn0002578,Kaz-m1
FBgn0053182,Kdm4B
FBgn0032243,Klp31E
FBgn0011606,Klp3A
FBgn0034824,Klp59C
FBgn0004379,Klp67A
FBgn0004381,Klp68D
FBgn0004387,Klp98A
FBgn0001325,Kr
FBgn0020647,KrT95D
FBgn0038839,Ktl
FBgn0041627,Ku80
FBgn0032850,Kua
FBgn0039688,Kul
FBgn0283712,LIMK1
FBgn0286198,LKRSDH
FBgn0032253,LManI
FBgn0027611,LManII
FBgn0032067,LManIV
FBgn0052699,LPCAT
FBgn0053087,LRP1
FBgn0067622,LSm-4
FBgn0027525,LTV1
FBgn0031857,LUBEL
FBgn0010397,LamC
FBgn0002526,LanA
FBgn0261800,LanB1
FBgn0000464,Lar
FBgn0035424,Larp4B
FBgn0029158,Las
FBgn0063485,Lasp
FBgn0037856,Leash
FBgn0051072,Lerp
FBgn0284252,Letm1
FBgn0039354,Lgr3
FBgn0085440,Lgr4
FBgn0026411,Lim1
FBgn0023496,Lip1
FBgn0024740,Lip2
FBgn0032264,Lip4
FBgn0046704,Liprin-alpha
FBgn0034720,Liprin-gamma
FBgn0035610,Lkr
FBgn0261565,Lmpt
FBgn0028717,Lnk
FBgn0034660,Loxl2
FBgn0066101,LpR1
FBgn0051092,LpR2
FBgn0263593,Lpin
FBgn0263667,Lpt
FBgn0032633,Lrch
FBgn0030706,Lrp4
FBgn0038816,Lrrk
FBgn0034540,Lrt
FBgn0039114,Lsd-1
FBgn0033554,Lsm10
FBgn0002563,Lsp1beta
FBgn0260959,MCPH1
FBgn0042185,MCU
FBgn0035145,MED14
FBgn0034707,MED16
FBgn0034795,MED23
FBgn0035357,MEP-1
FBgn0043070,MESK2
FBgn0032694,MESR3
FBgn0050272,MFS1
FBgn0030452,MFS10
FBgn0033234,MFS12
FBgn0036333,MICAL-like
FBgn0031893,MICU1
FBgn0032456,MRP
FBgn0027951,MTA1-like
FBgn0036801,MYPT-75D
FBgn0011648,Mad
FBgn0034590,Magi
FBgn0033297,Mal-A8
FBgn0032382,Mal-B2
FBgn0029870,Marf
FBgn0005536,Mbs
FBgn0039877,Mccc1
FBgn0284442,Mcm3
FBgn0039387,Mco3
FBgn0267488,Mcr
FBgn0034389,Mctp
FBgn0262559,Mdh2
FBgn0010241,Mdr50
FBgn0025874,Meics
FBgn0039139,Mettl3
FBgn0030731,Mfe2
FBgn0039738,Mgat2
FBgn0264695,Mhc
FBgn0026059,Mhcl
FBgn0262519,Mi-2
FBgn0053988,Mid1
FBgn0039140,Miro
FBgn0019960,Mitofilin
FBgn0002772,Mlc1
FBgn0035049,Mmp1
FBgn0033438,Mmp2
FBgn0031885,Mnn1
FBgn0259481,Mob2
FBgn0259482,Mob3
FBgn0039581,Moca-cyp
FBgn0011661,Moe
FBgn0032940,Mondo
FBgn0260660,Mp
FBgn0259985,Mppe
FBgn0052296,Mrtf
FBgn0035331,MsR1
FBgn0264002,MsR2
FBgn0261836,Msp300
FBgn0000565,MsrA
FBgn0028412,Mst33A
FBgn0086681,Mst36Fa
FBgn0053192,MtnD
FBgn0262146,MtnE
FBgn0052602,Muc12Ea
FBgn0052580,Muc14A
FBgn0025390,Mur2B
FBgn0038492,Mur89F
FBgn0030683,Mvd
FBgn0011672,Mvl
FBgn0033402,Myd88
FBgn0263705,Myo10A
FBgn0040299,Myo28B1
FBgn0086347,Myo31DF
FBgn0010246,Myo61F
FBgn0267431,Myo81F
FBgn0029762,NAAT1
FBgn0047038,ND-13B
FBgn0031228,ND-15
FBgn0019957,ND-42
FBgn0011361,ND-ACP
FBgn0085442,NKAIN
FBgn0053126,NLaz
FBgn0085434,NaCP60E
FBgn0260795,NaPi-III
FBgn0051216,Naam
FBgn0030512,Nadsyn
FBgn0010352,Nc73EF
FBgn0036279,Ncc69
FBgn0028704,Nckx30C
FBgn0039234,Nct
FBgn0259111,Ndae1
FBgn0039125,Ndc1
FBgn0259174,Nedd4
FBgn0029843,Nep1
FBgn0031081,Nep3
FBgn0039564,Nep7
FBgn0033742,Nepl10
FBgn0037727,Nepl12
FBgn0039022,Nepl13
FBgn0039023,Nepl14
FBgn0039024,Nepl15
FBgn0039609,Nepl17
FBgn0039611,Nepl18
FBgn0039613,Nepl20
FBgn0027578,Nepl21
FBgn0032442,Nepl7
FBgn0032585,Nepl8
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0283503,Neurl4
FBgn0037447,Neurochondrin
FBgn0263390,Nha2
FBgn0026787,Nhe1
FBgn0040297,Nhe2
FBgn0028703,Nhe3
FBgn0036101,NijA
FBgn0261514,NimA
FBgn0027929,NimB1
FBgn0028543,NimB2
FBgn0028936,NimB5
FBgn0259896,NimC1
FBgn0053554,Nipped-A
FBgn0051146,Nlg1
FBgn0031866,Nlg2
FBgn0083963,Nlg3
FBgn0083975,Nlg4
FBgn0016685,Nlp
FBgn0053513,Nmdar2
FBgn0026400,Noa36
FBgn0028473,Non1
FBgn0011676,Nos
FBgn0259734,Nost
FBgn0085436,Not1
FBgn0033029,Not3
FBgn0024320,Npc1a
FBgn0261675,Npc1b
FBgn0039154,Npc2f
FBgn0039348,Npl4
FBgn0035092,Nplp1
FBgn0038975,Nrx-1
FBgn0013997,Nrx-IV
FBgn0266284,Ns3
FBgn0031848,Nse1
FBgn0034371,Ntan1
FBgn0031145,Ntf-2
FBgn0032680,Ntf-2r
FBgn0031886,Nuf2
FBgn0021761,Nup154
FBgn0033766,Nup188
FBgn0010660,Nup214
FBgn0039302,Nup358
FBgn0263232,Nxf3
FBgn0028411,Nxt1
FBgn0042129,OS9
FBgn0024944,Oamb
FBgn0051634,Oatp26F
FBgn0032123,Oatp30B
FBgn0050277,Oatp58Da
FBgn0036732,Oatp74D
FBgn0284250,Oaz
FBgn0043539,Obp22a
FBgn0033614,Obp47b
FBgn0050074,Obp50d
FBgn0034468,Obp56a
FBgn0034769,Obp58c
FBgn0039682,Obp99c
FBgn0004514,Oct-TyrR
FBgn0038653,Octalpha2R
FBgn0038980,Octbeta1R
FBgn0038063,Octbeta2R
FBgn0250910,Octbeta3R
FBgn0014184,Oda
FBgn0013308,Odc2
FBgn0026058,OdsH
FBgn0050443,Opbp
FBgn0025360,Optix
FBgn0030298,Or10a
FBgn0030715,Or13a
FBgn0028946,Or35a
FBgn0033404,Or45a
FBgn0026388,Or46a
FBgn0026384,Or59a
FBgn0035382,Or63a
