geneID,geneName
FBgn0263354,CG42784
FBgn0261859,CG42788
FBgn0261928,CG42795
FBgn0261975,CG42806
FBgn0261989,CG42807
FBgn0262020,CG42831
FBgn0262023,CG42834
FBgn0262030,CG42841
FBgn0031258,CG4297
FBgn0262351,CG43049
FBgn0262366,CG43064
FBgn0262476,CG43066
FBgn0262508,CG43078
FBgn0262535,CG43089
FBgn0262541,CG43095
FBgn0262562,CG43102
FBgn0262568,CG43108
FBgn0262570,CG43110
FBgn0262583,CG43123
FBgn0262607,CG43133
FBgn0262608,CG43134
FBgn0262623,CG43147
FBgn0262685,CG43155
FBgn0262719,CG43163
FBgn0262787,CG43168
FBgn0262794,CG43175
FBgn0030455,CG4318
FBgn0262816,CG43187
FBgn0262854,CG43218
FBgn0262855,CG43219
FBgn0034956,CG4324
FBgn0262890,CG43245
FBgn0262948,CG43267
FBgn0262961,CG43272
FBgn0036274,CG4328
FBgn0262986,CG43294
FBgn0263005,CG43313
FBgn0263022,CG43317
FBgn0263032,CG43327
FBgn0263033,CG43328
FBgn0263038,CG43333
FBgn0263042,CG43337
FBgn0263077,CG43340
FBgn0263072,CG43347
FBgn0263109,CG43366
FBgn0263110,CG43367
FBgn0263131,CG43373
FBgn0263246,CG43389
FBgn0263271,CG43397
FBgn0028481,CG4341
FBgn0263647,CG43638
FBgn0263706,CG43658
FBgn0263748,CG43673
FBgn0263774,CG43691
FBgn0263846,CG43707
FBgn0263849,CG43710
FBgn0263971,CG43725
FBgn0263983,CG43732
FBgn0263994,CG43737
FBgn0263996,CG43739
FBgn0039078,CG4374
FBgn0263997,CG43740
FBgn0031295,CG4375
FBgn0264090,CG43759
FBgn0264308,CG43778
FBgn0264305,CG43783
FBgn0264339,CG43795
FBgn0264361,CG43813
FBgn0032132,CG4382
FBgn0264449,CG43867
FBgn0264488,CG43896
FBgn0264489,CG43897
FBgn0038771,CG4390
FBgn0264502,CG43901
FBgn0264503,CG43902
FBgn0264540,CG43919
FBgn0039075,CG4393
FBgn0264605,CG43954
FBgn0264711,CG43980
FBgn0264746,CG44004
FBgn0264747,CG44005
FBgn0264829,CG44037
FBgn0264830,CG44038
FBgn0264899,CG44090
FBgn0264991,CG44142
FBgn0265002,CG44153
FBgn0265041,CG44158
FBgn0265084,CG44195
FBgn0265185,CG44250
FBgn0265186,CG44251
FBgn0265313,CG44286
FBgn0265373,CG44314
FBgn0265595,CG44422
FBgn0265626,CG44434
FBgn0265627,CG44435
FBgn0001228,CG4456
FBgn0038753,CG4459
FBgn0035982,CG4461
FBgn0038752,CG4462
FBgn0039064,CG4467
FBgn0035969,CG4476
FBgn0035970,CG4483
FBgn0266100,CG44837
FBgn0266101,CG44838
FBgn0031894,CG4496
FBgn0266354,CG45002
FBgn0031896,CG4502
FBgn0266434,CG45064
FBgn0266435,CG45065
FBgn0266437,CG45067
FBgn0266442,CG45072
FBgn0266443,CG45073
FBgn0266446,CG45076
FBgn0266448,CG45078
FBgn0266486,CG45085
FBgn0266487,CG45086
FBgn0266489,CG45088
FBgn0266525,CG45092
FBgn0266540,CG45101
FBgn0266566,CG45105
FBgn0038355,CG4520
FBgn0266801,CG45263
FBgn0038373,CG4546
FBgn0034734,CG4554
FBgn0031306,CG4577
FBgn0035594,CG4597
FBgn0035593,CG4603
FBgn0029935,CG4615
FBgn0035021,CG4622
FBgn0267964,CG46244
FBgn0283438,CG46280
FBgn0031299,CG4629
FBgn0283651,CG46301
FBgn0284222,CG46306
FBgn0284224,CG46308
FBgn0032590,CG4631
FBgn0284227,CG46311
FBgn0284233,CG46317
FBgn0284234,CG46318
FBgn0284236,CG46320
FBgn0284237,CG46321
FBgn0285963,CG46339
FBgn0286778,CG46385
FBgn0286877,CG46399
FBgn0286932,CG46429
FBgn0286939,CG46433
FBgn0286979,CG46439
FBgn0030435,CG4645
FBgn0287586,CG46456
FBgn0287588,CG46458
FBgn0287589,CG46459
FBgn0287595,CG46464
FBgn0287599,CG46468
FBgn0035598,CG4669
FBgn0030778,CG4678
FBgn0037992,CG4702
FBgn0039029,CG4704
FBgn0033834,CG4744
FBgn0032348,CG4751
FBgn0034910,CG4763
FBgn0030790,CG4768
FBgn0034909,CG4797
FBgn0030796,CG4829
FBgn0037996,CG4830
FBgn0035607,CG4835
FBgn0032187,CG4839
FBgn0034229,CG4847
FBgn0034232,CG4866
FBgn0031318,CG4887
FBgn0032194,CG4901
FBgn0035959,CG4911
FBgn0034139,CG4927
FBgn0027556,CG4928
FBgn0038768,CG4936
FBgn0032204,CG4953
FBgn0032364,CG4970
FBgn0034266,CG4975
FBgn0032371,CG4983
FBgn0034267,CG4984
FBgn0032372,CG4988
FBgn0036612,CG4998
FBgn0035944,CG5021
FBgn0032225,CG5022
FBgn0035945,CG5026
FBgn0037007,CG5059
FBgn0034145,CG5065
FBgn0031313,CG5080
FBgn0032471,CG5122
FBgn0030830,CG5172
FBgn0034345,CG5174
FBgn0043457,CG5180
FBgn0034350,CG5189
FBgn0038039,CG5196
FBgn0038471,CG5220
FBgn0038468,CG5225
FBgn0037897,CG5270
FBgn0035952,CG5280
FBgn0034365,CG5335
FBgn0038981,CG5346
FBgn0032228,CG5367
FBgn0032218,CG5381
FBgn0038354,CG5404
FBgn0032436,CG5418
FBgn0031331,CG5440
FBgn0039430,CG5455
FBgn0038815,CG5466
FBgn0034158,CG5522
FBgn0030603,CG5541
FBgn0030839,CG5613
FBgn0038359,CG5614
FBgn0038357,CG5623
FBgn0036254,CG5645
FBgn0030620,CG5662
FBgn0037082,CG5664
FBgn0036977,CG5665
FBgn0035293,CG5687
FBgn0026570,CG5704
FBgn0026593,CG5707
FBgn0034315,CG5721
FBgn0032192,CG5731
FBgn0032450,CG5776
FBgn0038515,CG5823
FBgn0038682,CG5835
FBgn0036225,CG5883
FBgn0028523,CG5888
FBgn0038400,CG5903
FBgn0036993,CG5910
FBgn0038401,CG5916
FBgn0036211,CG5946
FBgn0038056,CG5961
FBgn0036206,CG5964
FBgn0039500,CG5984
FBgn0043455,CG5986
FBgn0063649,CG6006
FBgn0036202,CG6024
FBgn0038676,CG6026
FBgn0038924,CG6028
FBgn0036750,CG6034
FBgn0038679,CG6040
FBgn0039492,CG6051
FBgn0036747,CG6052
FBgn0036186,CG6071
FBgn0036183,CG6083
FBgn0038339,CG6118
FBgn0030913,CG6123
FBgn0038407,CG6126
FBgn0038332,CG6136
FBgn0032445,CG6153
FBgn0039420,CG6154
FBgn0036155,CG6163
FBgn0036152,CG6175
FBgn0032453,CG6180
FBgn0027581,CG6191
FBgn0033862,CG6209
FBgn0033865,CG6220
FBgn0027582,CG6230
FBgn0038720,CG6231
FBgn0033866,CG6280
FBgn0035914,CG6282
FBgn0032350,CG6287
FBgn0030640,CG6294
FBgn0030641,CG6299
FBgn0032624,CG6304
FBgn0036731,CG6333
FBgn0037816,CG6345
FBgn0033874,CG6347
FBgn0028740,CG6362
FBgn0036106,CG6409
FBgn0032287,CG6415
FBgn0034165,CG6435
FBgn0032290,CG6443
FBgn0035663,CG6462
FBgn0037818,CG6465
FBgn0027550,CG6495
FBgn0032420,CG6583
FBgn0037860,CG6629
FBgn0036403,CG6661
FBgn0038917,CG6678
FBgn0036062,CG6685
FBgn0036058,CG6707
FBgn0036040,CG6749
FBgn0038296,CG6752
FBgn0036031,CG6761
FBgn0035903,CG6765
FBgn0036242,CG6793
FBgn0037934,CG6830
FBgn0037935,CG6834
FBgn0036817,CG6865
FBgn0030955,CG6891
FBgn0036262,CG6910
FBgn0036240,CG6928
FBgn0036235,CG6938
FBgn0037956,CG6959
FBgn0037958,CG6962
FBgn0038286,CG6966
FBgn0038285,CG6974
FBgn0035896,CG6983
FBgn0039017,CG6985
FBgn0039026,CG7029
FBgn0039027,CG7031
FBgn0038099,CG7091
FBgn0032517,CG7099
FBgn0035888,CG7120
FBgn0038588,CG7156
FBgn0038586,CG7168
FBgn0038583,CG7183
FBgn0035865,CG7201
FBgn0035861,CG7213
FBgn0038569,CG7218
FBgn0031970,CG7227
FBgn0031730,CG7236
FBgn0036229,CG7248
FBgn0036226,CG7252
FBgn0036791,CG7271
FBgn0036501,CG7272
FBgn0032282,CG7299
FBgn0032286,CG7300
FBgn0032314,CG7309
FBgn0036782,CG7320
FBgn0030968,CG7322
FBgn0037074,CG7324
FBgn0036780,CG7330
FBgn0036188,CG7339
FBgn0036777,CG7341
FBgn0038716,CG7342
FBgn0038258,CG7362
FBgn0036179,CG7368
FBgn0030976,CG7378
FBgn0038098,CG7381
FBgn0035691,CG7386
FBgn0031344,CG7420
FBgn0036762,CG7430
FBgn0037144,CG7458
FBgn0037146,CG7470
FBgn0036742,CG7497
FBgn0036168,CG7512
FBgn0035567,CG7514
FBgn0038108,CG7518
FBgn0038256,CG7530
FBgn0033994,CG7544
FBgn0036157,CG7560
FBgn0039681,CG7582
FBgn0027583,CG7601
FBgn0040565,CG7606
FBgn0036145,CG7607
FBgn0037094,CG7611
FBgn0037101,CG7634
FBgn0036133,CG7638
FBgn0036926,CG7646
FBgn0036714,CG7692
FBgn0038627,CG7694
FBgn0038638,CG7702
FBgn0038646,CG7715
FBgn0038649,CG7718
FBgn0038652,CG7720
FBgn0036689,CG7730
FBgn0033616,CG7745
FBgn0034109,CG7747
FBgn0034127,CG7848
FBgn0033060,CG7849
FBgn0030653,CG7860
FBgn0035235,CG7879
FBgn0038248,CG7886
FBgn0036416,CG7924
FBgn0035252,CG7970
FBgn0028499,CG7985
FBgn0038244,CG7987
FBgn0035260,CG7991
FBgn0035854,CG8005
FBgn0033387,CG8008
FBgn0033391,CG8026
FBgn0033392,CG8027
FBgn0038110,CG8031
FBgn0031011,CG8034
FBgn0033388,CG8046
FBgn0034113,CG8060
FBgn0038597,CG8064
FBgn0036070,CG8072
FBgn0036410,CG8100
FBgn0034008,CG8152
FBgn0034009,CG8155
FBgn0034010,CG8157
FBgn0034011,CG8160
FBgn0033365,CG8170
FBgn0033362,CG8172
FBgn0034021,CG8180
FBgn0030863,CG8188
FBgn0034030,CG8192
FBgn0035693,CG8219
FBgn0033356,CG8229
FBgn0027607,CG8230
FBgn0033347,CG8248
FBgn0034045,CG8249
FBgn0035703,CG8270
FBgn0033337,CG8272
FBgn0034052,CG8299
FBgn0034143,CG8303
FBgn0034142,CG8306
FBgn0033677,CG8321
FBgn0036022,CG8329
FBgn0040502,CG8343
FBgn0034060,CG8370
FBgn0034063,CG8389
FBgn0034067,CG8399
FBgn0034071,CG8405
FBgn0037743,CG8412
FBgn0034086,CG8441
FBgn0033913,CG8468
FBgn0038127,CG8476
FBgn0038126,CG8483
FBgn0035813,CG8492
FBgn0033734,CG8520
FBgn0035791,CG8539
FBgn0033919,CG8547
FBgn0035714,CG8549
FBgn0035777,CG8563
FBgn0035776,CG8564
FBgn0033320,CG8586
FBgn0038130,CG8630
FBgn0032938,CG8671
FBgn0033287,CG8701
FBgn0033244,CG8726
FBgn0027585,CG8740
FBgn0038135,CG8773
FBgn0033760,CG8785
FBgn0028955,CG8788
FBgn0033408,CG8800
FBgn0033702,CG8854
FBgn0037676,CG8861
FBgn0033679,CG8888
FBgn0038466,CG8907
FBgn0025833,CG8910
FBgn0030680,CG8944
FBgn0034186,CG8950
FBgn0030688,CG8952
FBgn0033638,CG9005
FBgn0028540,CG9008
FBgn0030599,CG9030
FBgn0030617,CG9095
FBgn0031675,CG9121
FBgn0035197,CG9130
FBgn0035198,CG9133
FBgn0035203,CG9149
FBgn0035216,CG9168
FBgn0035208,CG9184
FBgn0035193,CG9192
FBgn0035181,CG9205
FBgn0030662,CG9220
FBgn0030672,CG9281
FBgn0038183,CG9286
FBgn0260464,CG9288
FBgn0038181,CG9297
FBgn0032514,CG9302
FBgn0034566,CG9313
FBgn0034572,CG9346
FBgn0035094,CG9380
FBgn0036446,CG9384
FBgn0030562,CG9400
FBgn0030569,CG9411
FBgn0034438,CG9416
FBgn0036875,CG9449
FBgn0036877,CG9452
FBgn0030598,CG9503
FBgn0030593,CG9512
FBgn0030592,CG9514
FBgn0030590,CG9518
FBgn0030589,CG9519
FBgn0030588,CG9521
FBgn0032080,CG9525
FBgn0031813,CG9527
FBgn0031085,CG9570
FBgn0038213,CG9624
FBgn0027563,CG9631
FBgn0029939,CG9650
FBgn0036856,CG9666
FBgn0036663,CG9674
FBgn0039760,CG9682
FBgn0036654,CG9692
FBgn0039784,CG9698
FBgn0039787,CG9702
FBgn0039789,CG9717
FBgn0039756,CG9743
FBgn0039754,CG9747
FBgn0036259,CG9760
FBgn0038146,CG9799
FBgn0030222,CG9806
FBgn0034783,CG9825
FBgn0034829,CG9899
FBgn0030756,CG9903
FBgn0038196,CG9922
FBgn0038191,CG9925
FBgn0038190,CG9926
FBgn0262160,CG9932
FBgn0035721,CG9948
FBgn0031413,CG9967
FBgn0030746,CG9981
FBgn0039591,CG9988
FBgn0039597,CG9997
FBgn0029504,CHES-1-like
FBgn0001977,CIAPIN1
FBgn0020503,CLIP-190
FBgn0035282,CNMa
FBgn0053696,CNMaR
FBgn0033371,CNT1
FBgn0036331,CR14117
FBgn0032437,CR17024
FBgn0052010,CR32010
FBgn0053013,CR33013
FBgn0262031,CR42842
FBgn0263746,CR43671
FBgn0266940,CR45391
FBgn0267539,CR45879
FBgn0283627,CR46300
FBgn0286925,CR46422
FBgn0287217,CR46447
FBgn0287591,CR46461
FBgn0028836,CSN7
FBgn0266452,CTPsyn
FBgn0032210,CYLD
FBgn0001991,Ca-alpha1D
FBgn0259822,Ca-beta
FBgn0264607,CaMKII
FBgn0036715,Cad74A
FBgn0261053,Cad86C
FBgn0037963,Cad87A
FBgn0038439,Cad89D
FBgn0039294,Cad96Cb
FBgn0015609,CadN
FBgn0053653,Cadps
FBgn0033526,Caf1-105
FBgn0025866,CalpB
FBgn0039928,Cals
FBgn0013995,Calx
FBgn0000253,Cam
FBgn0287478,Camta
FBgn0267912,CanA-14F
FBgn0015614,CanB2
FBgn0039680,Cap-D2
FBgn0037100,CapaR
FBgn0042134,Capr
FBgn0000261,Cat
FBgn0020224,Cbl
FBgn0004580,Cbp53E
FBgn0038331,Ccm3
FBgn0052183,Ccn
FBgn0004780,Ccp84Ad
FBgn0012058,Cdc27
FBgn0013435,Cdc2rk
FBgn0026143,Cdc45
FBgn0265574,Cdc5
FBgn0004107,Cdk2
FBgn0016131,Cdk4
FBgn0000281,Cec2
FBgn0000277,CecA2
FBgn0028509,CenG1A
FBgn0000303,ChAT
FBgn0038641,ChT
FBgn0031317,Charon
FBgn0010808,Chchd3
FBgn0023395,Chd3
FBgn0035499,Chd64
FBgn0262594,CheA46a
FBgn0036783,CheA75a
FBgn0038888,CheB93a
FBgn0051438,CheB93b
FBgn0050293,Cht12
FBgn0022700,Cht4
FBgn0263132,Cht6
FBgn0035398,Cht7
FBgn0034580,Cht8
FBgn0034582,Cht9
FBgn0035533,Cip4
FBgn0033313,Cirl
FBgn0015024,CkIalpha
FBgn0051116,ClC-a
FBgn0052251,Claspin
FBgn0030529,Clic
FBgn0036756,Cln3
FBgn0035767,Cln7
FBgn0035295,Cnb
FBgn0261612,CngA
FBgn0266346,CngB
FBgn0263257,Cngl
FBgn0261573,CoRest
FBgn0026634,Cog2
FBgn0032258,Cog4
FBgn0051040,Cog7
FBgn0287204,Cog8
FBgn0005775,Con
FBgn0030460,Coq5
FBgn0033192,Corin
FBgn0039054,Cow
FBgn0013770,Cp1
FBgn0261714,Cpn
FBgn0030494,Cpr12A
FBgn0053302,Cpr31A
FBgn0028871,Cpr35B
FBgn0033602,Cpr47Ee
FBgn0033603,Cpr47Ef
FBgn0033731,Cpr49Ah
FBgn0033867,Cpr50Ca
FBgn0033869,Cpr50Cb
FBgn0033942,Cpr51A
FBgn0035279,Cpr62Ba
FBgn0035281,Cpr62Bc
FBgn0035513,Cpr64Ad
FBgn0035736,Cpr65Eb
FBgn0052029,Cpr66D
FBgn0036109,Cpr67Fa2
FBgn0036619,Cpr72Ec
FBgn0036680,Cpr73D
FBgn0036880,Cpr76Bc
FBgn0036881,Cpr76Bd
FBgn0035987,Cpsf5
FBgn0035872,Cpsf6
FBgn0035636,Cralbp
FBgn0004396,CrebA
FBgn0265784,CrebB
FBgn0024811,Crk
FBgn0036746,Crtc
FBgn0036278,CrzR
FBgn0262081,Csk
FBgn0020496,CtBP
FBgn0039637,Ctl2
FBgn0062411,Ctr1C
FBgn0035205,Ctr9
FBgn0039632,Cul5
FBgn0036332,Cul6
FBgn0000405,CycB
FBgn0004597,CycC
FBgn0050489,Cyp12d1-p
FBgn0037817,Cyp12e1
FBgn0028940,Cyp28a5
FBgn0033753,Cyp301a1
FBgn0001992,Cyp303a1
FBgn0038095,Cyp304a1
FBgn0036778,Cyp312a1
FBgn0038236,Cyp313a1
FBgn0038006,Cyp313a2
FBgn0038007,Cyp313a3
FBgn0033982,Cyp317a1
FBgn0030369,Cyp318a1
FBgn0033524,Cyp49a1
FBgn0034053,Cyp4aa1
FBgn0031695,Cyp4ac3
FBgn0011576,Cyp4d2
FBgn0015033,Cyp4d8
FBgn0015035,Cyp4e3
FBgn0015037,Cyp4p1
FBgn0033397,Cyp4p3
FBgn0030615,Cyp4s3
FBgn0033304,Cyp6a13
FBgn0033302,Cyp6a14
FBgn0033303,Cyp6a15Psi
FBgn0013772,Cyp6a8
FBgn0038194,Cyp6d5
FBgn0038037,Cyp9f2
FBgn0004629,Cys
FBgn0086907,Cyt-c-d
FBgn0284248,Cyt-c-p
FBgn0035600,Cyt-c1
FBgn0039651,Cyt-c1L
FBgn0025641,DAAM
FBgn0021825,DCTN2-p50
FBgn0259099,DCX-EMAP
FBgn0046296,DEF8
FBgn0052791,DIP-alpha
FBgn0259245,DIP-beta
FBgn0085420,DIP-delta
FBgn0259714,DIP-epsilon
FBgn0039617,DIP-gamma
FBgn0051814,DIP-kappa
FBgn0267428,DIP-lambda
FBgn0051646,DIP-theta
FBgn0051708,DIP-zeta
FBgn0024806,DIP2
FBgn0286075,DNAlig3
FBgn0030506,DNAlig4
FBgn0264326,DNApol-epsilon255
FBgn0002891,DNApol-zeta
FBgn0035542,DOR
FBgn0000414,Dab
FBgn0020493,Dad
FBgn0004556,Dbp73D
FBgn0024804,Dbp80
FBgn0261723,Dbx
FBgn0039016,Dcr-1
FBgn0029067,Dd
FBgn0053531,Ddr
FBgn0013799,Deaf1
FBgn0028381,Decay
FBgn0038438,Der-2
FBgn0034072,Dg
FBgn0033215,Dgat2
FBgn0085390,Dgk
FBgn0033932,Dh44-R1
FBgn0033744,Dh44-R2
FBgn0283476,Dhc16F
FBgn0013810,Dhc36C
FBgn0013811,Dhc62B
FBgn0261797,Dhc64C
FBgn0013813,Dhc98D
FBgn0028743,Dhit
FBgn0035964,Dhpr
FBgn0033160,Dhx15
FBgn0260635,Diap1
FBgn0015247,Diap2
FBgn0027610,Dic1
FBgn0036808,Dic4
FBgn0000454,Dip-B
FBgn0035111,Dis3l2
FBgn0000463,Dl
FBgn0032363,Dlg5
FBgn0037443,Dmtn
FBgn0260775,DnaJ-60
FBgn0035581,Dnah3
FBgn0036195,Dnai2
FBgn0027453,Dnz1
FBgn0265998,Doa
FBgn0028789,Doc1
FBgn0035956,Doc2
FBgn0035954,Doc3
FBgn0029944,Dok
FBgn0011582,Dop1R1
FBgn0266137,Dop1R2
FBgn0053517,Dop2R
FBgn0035538,DopEcR
FBgn0027835,Dp1
FBgn0036194,Dph1
FBgn0000492,Dr
FBgn0052666,Drak
FBgn0033188,Drat
FBgn0015664,Dref
FBgn0028408,Drep2
FBgn0085369,Drgx
FBgn0015872,Drip
FBgn0033791,Drl-2
FBgn0010388,Dro
FBgn0026404,Dronc
FBgn0033159,Dscam1
FBgn0265296,Dscam2
FBgn0261046,Dscam3
FBgn0263219,Dscam4
FBgn0278608,Dsp1
FBgn0038071,Dtg
FBgn0033739,Dyb
FBgn0016930,Dyrk2
FBgn0027101,Dyrk3
FBgn0260003,Dys
FBgn0000581,E(Pc)
FBgn0000541,E(bx)
FBgn0002733,E(spl)mbeta-HLH
FBgn0011766,E2f1
FBgn0008646,E5
FBgn0027506,EDTP
FBgn0037534,ELOVL
FBgn0038874,ETHR
FBgn0026439,Eaat1
FBgn0033166,Eaf
FBgn0035624,Eaf6
FBgn0028539,Eato
FBgn0011695,EbpIII
FBgn0000546,EcR
FBgn0260746,Ect3
FBgn0003731,Egfr
FBgn0034883,Eglp2
FBgn0000564,Eh
FBgn0004594,Eig71Eg
FBgn0000566,Eip55E
FBgn0005640,Eip63E
FBgn0004910,Eip63F-1
FBgn0000567,Eip74EF
FBgn0000568,Eip75B
FBgn0004865,Eip78C
FBgn0264490,Eip93F
FBgn0039916,Ekar
FBgn0011589,Elk
FBgn0052072,Elo68alpha
FBgn0036128,Elo68beta
FBgn0038659,EndoA
FBgn0038381,EndoU
FBgn0036319,Ent3
FBgn0085421,Epac
FBgn0038651,Epg5
FBgn0025936,Eph
FBgn0040324,Ephrin
FBgn0261274,Ero1L
FBgn0000592,Est-6
FBgn0000594,Est-P
FBgn0266758,Esyt2
FBgn0005658,Ets65A
FBgn0261547,Exn
FBgn0033354,FANCI
FBgn0000723,FER
FBgn0035385,FMRFaR
FBgn0038889,Fancm
FBgn0023550,FarO
FBgn0285925,Fas1
FBgn0000635,Fas2
FBgn0267828,Fatp1
FBgn0030555,Fbxl4
FBgn0038385,Fbxl7
FBgn0011769,Fdx1
FBgn0038402,Fer2
FBgn0266084,Fhos
FBgn0264606,Fife
FBgn0085397,Fili
FBgn0035498,Fit1
FBgn0264078,Flo2
FBgn0031633,Fnta
FBgn0267795,Frl
FBgn0259878,Fs
FBgn0032117,FucTB
FBgn0035217,FucTD
FBgn0285958,Fuca
FBgn0036162,Fum3
FBgn0004509,Fur1
FBgn0260446,GABA-B-R1
FBgn0027575,GABA-B-R2
FBgn0035879,GAPcenA
FBgn0035916,GAPsec
FBgn0038391,GATAe
FBgn0260743,GC1
FBgn0050115,GEFmeso
FBgn0038149,GILT1
FBgn0028894,GMF
FBgn0040322,GNBP2
FBgn0033995,GPHR
FBgn0027790,GV1
FBgn0004516,Gad1
FBgn0263199,Galk
FBgn0010223,Galphaf
FBgn0001104,Galphai
FBgn0001122,Galphao
FBgn0004435,Galphaq
FBgn0000053,Gart
FBgn0260779,GatA
FBgn0051148,Gba1a
FBgn0004623,Gbeta76C
FBgn0034200,Gbp2
FBgn0036428,Gbs-70E
FBgn0036862,Gbs-76A
FBgn0040319,Gclc
FBgn0019990,Gcn2
FBgn0035587,Gdap1
FBgn0042135,Gdap2
FBgn0004868,Gdi
FBgn0010225,Gel
FBgn0263831,Gen
FBgn0262869,Gfrl
FBgn0267252,Ggamma30A
FBgn0030932,Ggt-1
FBgn0034372,Gint3
FBgn0036144,GlcAT-P
FBgn0038934,Gld2
FBgn0001987,Gli
FBgn0283450,Glo1
FBgn0024963,GluClalpha
FBgn0005674,GluProRS
FBgn0004619,GluRIA
FBgn0264000,GluRIB
FBgn0264574,Glut1
FBgn0266064,GlyS
FBgn0034911,GlyT
FBgn0027287,Gmap
FBgn0267823,Gmer
FBgn0039690,Gnpnat
FBgn0039188,Golgin84
FBgn0001124,Got1
FBgn0013272,Gp150
FBgn0034971,Gpat4
FBgn0028848,Gpo3
FBgn0261988,Gprk2
FBgn0041243,Gr43a
FBgn0041233,Gr59e
FBgn0003747,Gr5a
FBgn0045479,Gr64a
FBgn0045478,Gr64b
FBgn0045477,Gr64c
FBgn0035486,Gr64d
FBgn0045476,Gr64e
FBgn0030108,Gr8a
FBgn0046886,Gr98c
FBgn0046885,Gr98d
FBgn0052693,Gr9a
FBgn0030685,Graf
FBgn0036919,Grasp65
FBgn0001134,Grd
FBgn0026432,Grip163
FBgn0034658,Grx1t
FBgn0001149,GstD1
FBgn0038029,GstD11
FBgn0010043,GstD7
FBgn0034354,GstE11
FBgn0035906,GstO2
FBgn0010825,Gug
FBgn0010197,Gyc32E
FBgn0038295,Gyc88E
FBgn0038436,Gyc89Db
FBgn0013972,Gycalpha99B
FBgn0013973,Gycbeta100B
FBgn0039936,Gyf
FBgn0001169,H
FBgn0041210,HDAC4
FBgn0051320,HEATR2
FBgn0040318,HGTX
FBgn0037027,HIPP1
FBgn0033973,HPS1
FBgn0034261,HPS4
FBgn0061198,HSPC300
FBgn0030674,HUWE1
FBgn0033949,Had2
FBgn0032797,Hasp
FBgn0046706,Haspin
FBgn0039904,Hcf
FBgn0022787,Hel89B
FBgn0036451,Helz
FBgn0035207,Herc4
FBgn0052529,Hers
FBgn0027788,Hey
FBgn0036309,Hip1
FBgn0035142,Hipk
FBgn0263220,Hk
FBgn0263782,Hmgcr
FBgn0010611,Hmgs
FBgn0029167,Hml
FBgn0038376,Hmt-1
FBgn0264005,Hmx
FBgn0037933,Ho
FBgn0000448,Hr3
FBgn0261239,Hr39
FBgn0264562,Hr4
FBgn0034012,Hr51
FBgn0001215,Hrb98DE
FBgn0028475,Hrd3
FBgn0053147,Hs3st-A
FBgn0038755,Hs6st
FBgn0001216,Hsc70-1
FBgn0001220,Hsc70-5
FBgn0001223,Hsp22
FBgn0032525,Hsp60D
FBgn0001233,Hsp83
FBgn0028374,Hug
FBgn0014906,Hydr2
FBgn0025821,I-t
FBgn0031294,IA-2
FBgn0038221,IFT54
FBgn0031550,IFT57
FBgn0036273,INPP5E
FBgn0283680,IP3K2
FBgn0052082,IRSp53
FBgn0035023,ITP
FBgn0038860,Ice2
FBgn0020415,Idgf2
FBgn0064237,Idgf5
FBgn0001248,Idh
FBgn0038922,Idh3b
FBgn0263397,Ih
FBgn0027086,IleRS
FBgn0028427,Ilk
FBgn0036690,Ilp8
FBgn0035227,Iml1
FBgn0001253,ImpE1
FBgn0001254,ImpE2
FBgn0001257,ImpL2
FBgn0283499,InR
FBgn0036816,Indy
FBgn0032516,Ing5
FBgn0086613,Ino80
FBgn0025885,Inos
FBgn0034964,IntS1
FBgn0035462,IntS10
FBgn0086359,Invadolysin
FBgn0050295,Ipk1
FBgn0051718,Ir31a
FBgn0040849,Ir41a
FBgn0053471,Ir48a
FBgn0034023,Ir52a
FBgn0050468,Ir52c
FBgn0050464,Ir52d
FBgn0036010,Ir67a
FBgn0036083,Ir67b
FBgn0036250,Ir68b
FBgn0029966,Ir7c
FBgn0259189,Ir7e
FBgn0038153,Ir87a
FBgn0052704,Ir8a
FBgn0265042,Irk1
FBgn0035715,Ist1
FBgn0034880,ItgaPS5
FBgn0286980,Iyd
FBgn0035166,JMJD5
FBgn0040308,Jafrac2
FBgn0036004,Jarid2
FBgn0039743,Jasper
FBgn0028424,JhI-26
FBgn0010052,Jhe
FBgn0035667,Jon65Ai
FBgn0035887,Jon66Cii
FBgn0051363,Jupiter
FBgn0033494,KCNQ
FBgn0026064,KP78a
FBgn0026063,KP78b
FBgn0027596,Kank
FBgn0027338,Kap-alpha3
FBgn0028421,Kap3
FBgn0030334,Karl
FBgn0087013,Karybeta3
FBgn0038475,Keap1
FBgn0028952,Kebab
FBgn0019968,Khc-73
FBgn0039925,Kif3C
FBgn0010235,Klc
FBgn0034827,Klp59D
FBgn0004378,Klp61F
FBgn0004380,Klp64D
FBgn0004379,Klp67A
FBgn0266450,Kr-h1
FBgn0020647,KrT95D
FBgn0052179,Krn
FBgn0041627,Ku80
FBgn0039688,Kul
FBgn0037955,Kyat
FBgn0032066,LManIII
FBgn0053087,LRP1
FBgn0033212,LRR
FBgn0010238,Lac
FBgn0002526,LanA
FBgn0267348,LanB2
FBgn0033984,Lap1
FBgn0000464,Lar
FBgn0035424,Larp4B
FBgn0029158,Las
FBgn0063485,Lasp
FBgn0002533,Lcp2
FBgn0029994,Ldsdh1
FBgn0027085,LeuRS-m
FBgn0016650,Lgr1
FBgn0085440,Lgr4
FBgn0034217,Lhr
FBgn0026411,Lim1
