geneID,geneName
FBgn0264747,CG44005
FBgn0264991,CG44142
FBgn0265002,CG44153
FBgn0265084,CG44195
FBgn0265180,CG44245
FBgn0265313,CG44286
FBgn0265413,CG44325
FBgn0265626,CG44434
FBgn0265627,CG44435
FBgn0265629,CG44437
FBgn0265632,CG44439
FBgn0265668,CG44475
FBgn0265669,CG44476
FBgn0035981,CG4452
FBgn0028506,CG4455
FBgn0038750,CG4465
FBgn0039064,CG4467
FBgn0035971,CG4477
FBgn0032553,CG4480
FBgn0266100,CG44837
FBgn0266101,CG44838
FBgn0266354,CG45002
FBgn0266409,CG45049
FBgn0266410,CG45050
FBgn0266432,CG45062
FBgn0266434,CG45064
FBgn0266435,CG45065
FBgn0266437,CG45067
FBgn0266445,CG45075
FBgn0266459,CG45084
FBgn0266486,CG45085
FBgn0266487,CG45086
FBgn0266525,CG45092
FBgn0266647,CG45154
FBgn0266801,CG45263
FBgn0034734,CG4554
FBgn0029912,CG4557
FBgn0038740,CG4562
FBgn0028863,CG4587
FBgn0037849,CG4596
FBgn0035593,CG4603
FBgn0029932,CG4607
FBgn0035591,CG4611
FBgn0029935,CG4615
FBgn0035021,CG4622
FBgn0267964,CG46244
FBgn0031299,CG4629
FBgn0283651,CG46301
FBgn0284222,CG46306
FBgn0284223,CG46307
FBgn0284225,CG46309
FBgn0032590,CG4631
FBgn0284226,CG46310
FBgn0284229,CG46313
FBgn0284230,CG46314
FBgn0284236,CG46320
FBgn0285938,CG46335
FBgn0285963,CG46339
FBgn0286778,CG46385
FBgn0286929,CG46426
FBgn0286932,CG46429
FBgn0286933,CG46430
FBgn0287218,CG46448
FBgn0287586,CG46456
FBgn0287588,CG46458
FBgn0287590,CG46460
FBgn0287595,CG46464
FBgn0287598,CG46467
FBgn0287599,CG46468
FBgn0029839,CG4660
FBgn0029838,CG4666
FBgn0030778,CG4678
FBgn0069913,CG4681
FBgn0039355,CG4730
FBgn0032348,CG4751
FBgn0034733,CG4752
FBgn0027584,CG4757
FBgn0027546,CG4766
FBgn0038756,CG4783
FBgn0028514,CG4793
FBgn0039568,CG4815
FBgn0032187,CG4839
FBgn0031318,CG4887
FBgn0028884,CG4892
FBgn0031319,CG4896
FBgn0032194,CG4901
FBgn0039010,CG4907
FBgn0032195,CG4908
FBgn0027556,CG4928
FBgn0030813,CG4949
FBgn0036587,CG4950
FBgn0032204,CG4953
FBgn0032205,CG4957
FBgn0030817,CG4991
FBgn0032219,CG4995
FBgn0031322,CG5001
FBgn0260748,CG5004
FBgn0038396,CG5013
FBgn0035944,CG5021
FBgn0032225,CG5022
FBgn0039373,CG5024
FBgn0035945,CG5026
FBgn0032231,CG5056
FBgn0037007,CG5059
FBgn0029747,CG5062
FBgn0035951,CG5068
FBgn0039347,CG5071
FBgn0036784,CG5103
FBgn0031904,CG5149
FBgn0038803,CG5191
FBgn0038039,CG5196
FBgn0038694,CG5217
FBgn0038468,CG5225
FBgn0037897,CG5270
FBgn0038490,CG5285
FBgn0036772,CG5290
FBgn0038491,CG5292
FBgn0030578,CG5347
FBgn0032218,CG5381
FBgn0038354,CG5404
FBgn0032431,CG5435
FBgn0030838,CG5445
FBgn0039427,CG5447
FBgn0039430,CG5455
FBgn0038815,CG5466
FBgn0036766,CG5506
FBgn0039466,CG5521
FBgn0034158,CG5522
FBgn0034907,CG5539
FBgn0034908,CG5543
FBgn0034914,CG5554
FBgn0036760,CG5567
FBgn0036759,CG5577
FBgn0039537,CG5590
FBgn0034920,CG5597
FBgn0030839,CG5613
FBgn0038359,CG5614
FBgn0038357,CG5623
FBgn0039527,CG5639
FBgn0035948,CG5644
FBgn0035943,CG5653
FBgn0032658,CG5681
FBgn0035293,CG5687
FBgn0032196,CG5708
FBgn0038855,CG5745
FBgn0034292,CG5767
FBgn0039207,CG5789
FBgn0030855,CG5800
FBgn0039223,CG5805
FBgn0038866,CG5810
FBgn0027574,CG5815
FBgn0038515,CG5823
FBgn0038897,CG5849
FBgn0032167,CG5853
FBgn0039130,CG5854
FBgn0039490,CG5882
FBgn0039379,CG5886
FBgn0028523,CG5888
FBgn0039380,CG5890
FBgn0036560,CG5895
FBgn0039495,CG5909
FBgn0039385,CG5913
FBgn0038401,CG5916
FBgn0029835,CG5921
FBgn0029834,CG5937
FBgn0036211,CG5946
FBgn0032587,CG5953
FBgn0031914,CG5973
FBgn0039500,CG5984
FBgn0063649,CG6006
FBgn0032615,CG6012
FBgn0038676,CG6026
FBgn0038924,CG6028
FBgn0038679,CG6040
FBgn0039492,CG6051
FBgn0036747,CG6052
FBgn0038339,CG6118
FBgn0038337,CG6125
FBgn0039415,CG6142
FBgn0039420,CG6154
FBgn0036155,CG6163
FBgn0036152,CG6175
FBgn0039156,CG6178
FBgn0036139,CG6216
FBgn0038316,CG6276
FBgn0039475,CG6277
FBgn0035914,CG6282
FBgn0039471,CG6295
FBgn0039470,CG6296
FBgn0039464,CG6330
FBgn0036731,CG6333
FBgn0033873,CG6337
FBgn0032430,CG6388
FBgn0032428,CG6405
FBgn0036106,CG6409
FBgn0036104,CG6418
FBgn0039451,CG6420
FBgn0039449,CG6425
FBgn0039184,CG6432
FBgn0027550,CG6495
FBgn0040606,CG6503
FBgn0032303,CG6508
FBgn0038909,CG6569
FBgn0032420,CG6583
FBgn0035673,CG6602
FBgn0039204,CG6607
FBgn0032369,CG6614
FBgn0036072,CG6628
FBgn0037860,CG6629
FBgn0035911,CG6638
FBgn0038917,CG6678
FBgn0035902,CG6683
FBgn0039038,CG6688
FBgn0039215,CG6695
FBgn0032305,CG6700
FBgn0037895,CG6723
FBgn0032296,CG6729
FBgn0036040,CG6749
FBgn0034704,CG6758
FBgn0036031,CG6761
FBgn0035903,CG6765
FBgn0032398,CG6766
FBgn0038902,CG6800
FBgn0036834,CG6836
FBgn0036817,CG6865
FBgn0036490,CG6888
FBgn0036807,CG6893
FBgn0031711,CG6907
FBgn0036240,CG6928
FBgn0038989,CG6937
FBgn0036235,CG6938
FBgn0037956,CG6959
FBgn0030959,CG6961
FBgn0039008,CG6972
FBgn0035896,CG6983
FBgn0039017,CG6985
FBgn0039026,CG7029
FBgn0039027,CG7031
FBgn0038854,CG7044
FBgn0038972,CG7054
FBgn0038957,CG7059
FBgn0030091,CG7065
FBgn0027515,CG7115
FBgn0031948,CG7149
FBgn0035865,CG7201
FBgn0035861,CG7213
FBgn0038569,CG7218
FBgn0033544,CG7220
FBgn0031379,CG7289
FBgn0032286,CG7300
FBgn0036782,CG7320
FBgn0036942,CG7328
FBgn0038716,CG7342
FBgn0038258,CG7362
FBgn0030976,CG7378
FBgn0038098,CG7381
FBgn0036765,CG7408
FBgn0031344,CG7420
FBgn0038727,CG7432
FBgn0035812,CG7457
FBgn0035551,CG7465
FBgn0037146,CG7470
FBgn0036742,CG7497
FBgn0035805,CG7506
FBgn0036168,CG7512
FBgn0038108,CG7518
FBgn0035793,CG7546
FBgn0036161,CG7551
FBgn0039673,CG7568
FBgn0039681,CG7582
FBgn0032026,CG7627
FBgn0036714,CG7692
FBgn0038627,CG7694
FBgn0038640,CG7706
FBgn0035800,CG7716
FBgn0036698,CG7724
FBgn0030087,CG7766
FBgn0032018,CG7806
FBgn0026738,CG7857
FBgn0035235,CG7879
FBgn0031001,CG7884
FBgn0038248,CG7886
FBgn0039728,CG7896
FBgn0039736,CG7912
FBgn0039737,CG7920
FBgn0260468,CG7950
FBgn0038890,CG7956
FBgn0037584,CG7963
FBgn0035252,CG7970
FBgn0035260,CG7991
FBgn0035857,CG8006
FBgn0033391,CG8026
FBgn0038597,CG8064
FBgn0030668,CG8128
FBgn0030671,CG8134
FBgn0037700,CG8149
FBgn0034010,CG8157
FBgn0034011,CG8160
FBgn0037624,CG8223
FBgn0032001,CG8360
FBgn0038126,CG8483
FBgn0035813,CG8492
FBgn0035711,CG8519
FBgn0035791,CG8539
FBgn0035777,CG8563
FBgn0030841,CG8568
FBgn0033320,CG8586
FBgn0035760,CG8607
FBgn0038130,CG8630
FBgn0035733,CG8641
FBgn0032938,CG8671
FBgn0030834,CG8675
FBgn0026577,CG8677
FBgn0033244,CG8726
FBgn0027585,CG8740
FBgn0036381,CG8745
FBgn0036380,CG8757
FBgn0033376,CG8777
FBgn0028955,CG8788
FBgn0031478,CG8814
FBgn0033733,CG8834
FBgn0031548,CG8852
FBgn0037676,CG8861
FBgn0038466,CG8907
FBgn0030833,CG8915
FBgn0038404,CG8925
FBgn0038405,CG8927
FBgn0030815,CG8945
FBgn0033639,CG9003
FBgn0033638,CG9005
FBgn0031765,CG9109
FBgn0030628,CG9114
FBgn0035197,CG9130
FBgn0035198,CG9133
FBgn0034496,CG9143
FBgn0030634,CG9164
FBgn0035216,CG9168
FBgn0031738,CG9171
FBgn0035218,CG9173
FBgn0035208,CG9184
FBgn0032913,CG9259
FBgn0032910,CG9265
FBgn0032908,CG9270
FBgn0030672,CG9281
FBgn0038181,CG9297
FBgn0034681,CG9308
FBgn0032886,CG9328
FBgn0032889,CG9331
FBgn0032897,CG9336
FBgn0032899,CG9338
FBgn0034572,CG9346
FBgn0035094,CG9380
FBgn0030569,CG9411
FBgn0033101,CG9436
FBgn0037730,CG9444
FBgn0033110,CG9447
FBgn0034618,CG9485
FBgn0037726,CG9492
FBgn0031801,CG9498
FBgn0030592,CG9514
FBgn0030590,CG9518
FBgn0030589,CG9519
FBgn0032090,CG9582
FBgn0038166,CG9588
FBgn0036433,CG9628
FBgn0029939,CG9650
FBgn0036663,CG9674
FBgn0039760,CG9682
FBgn0036659,CG9701
FBgn0036662,CG9706
FBgn0039789,CG9717
FBgn0038160,CG9759
FBgn0034490,CG9864
FBgn0034814,CG9890
FBgn0038191,CG9925
FBgn0262160,CG9932
FBgn0031413,CG9967
FBgn0039589,CG9986
FBgn0001977,CIAPIN1
FBgn0020503,CLIP-190
FBgn0039360,CLS
FBgn0032833,COX4
FBgn0019624,COX5A
FBgn0031830,COX5B
FBgn0040928,CR15345
FBgn0050409,CR30409
FBgn0051427,CR31427
FBgn0053315,CR33315
FBgn0261857,CR42786
FBgn0262542,CR43096
FBgn0262616,CR43142
FBgn0262688,CR43158
FBgn0262806,CR43177
FBgn0263744,CR43669
FBgn0263745,CR43670
FBgn0263746,CR43671
FBgn0265544,CR44394
FBgn0265917,CR44706
FBgn0266211,CR44906
FBgn0267741,CR46072
FBgn0286880,CR46402
FBgn0286882,CR46404
FBgn0286913,CR46413
FBgn0032898,CR9337
FBgn0035769,CTCF
FBgn0266452,CTPsyn
FBgn0001991,Ca-alpha1D
FBgn0264386,Ca-alpha1T
FBgn0259822,Ca-beta
FBgn0036715,Cad74A
FBgn0261053,Cad86C
FBgn0037963,Cad87A
FBgn0038247,Cad88C
FBgn0022800,Cad96Ca
FBgn0039294,Cad96Cb
FBgn0039709,Cad99C
FBgn0015609,CadN
FBgn0262018,CadN2
FBgn0033526,Caf1-105
FBgn0030054,Caf1-180
FBgn0013995,Calx
FBgn0287478,Camta
FBgn0010015,CanA1
FBgn0039680,Cap-D2
FBgn0039722,Capa
FBgn0000261,Cat
FBgn0020224,Cbl
FBgn0031488,Ccdc85
FBgn0052183,Ccn
FBgn0004782,Ccp84Ab
FBgn0032821,CdGAPr
FBgn0052499,Cda4
FBgn0051973,Cda5
FBgn0025781,Cdc16
FBgn0035918,Cdc6
FBgn0004107,Cdk2
FBgn0015618,Cdk8
FBgn0032409,Ced-12
FBgn0028509,CenG1A
FBgn0000303,ChAT
FBgn0035499,Chd64
FBgn0036783,CheA75a
FBgn0032888,CheB38c
FBgn0066293,CheB42b
FBgn0038888,CheB93a
FBgn0261289,CheB98a
FBgn0022702,Cht2
FBgn0035398,Cht7
FBgn0034558,Cib2
FBgn0035533,Cip4
FBgn0025676,CkIIalpha-i3
FBgn0051116,ClC-a
FBgn0052251,Claspin
FBgn0023076,Clk
FBgn0035767,Cln7
FBgn0032229,ClpP
FBgn0261612,CngA
FBgn0263257,Cngl
FBgn0051716,Cnot4
FBgn0032258,Cog4
FBgn0051040,Cog7
FBgn0005775,Con
FBgn0029502,Coq7
FBgn0052649,Coq8
FBgn0033192,Corin
FBgn0025865,Cortactin
FBgn0039054,Cow
FBgn0000283,Cp190
FBgn0025335,Cpes
FBgn0015623,Cpr
FBgn0030494,Cpr12A
FBgn0028871,Cpr35B
FBgn0033869,Cpr50Cb
FBgn0035279,Cpr62Ba
FBgn0035735,Cpr65Ea
FBgn0035736,Cpr65Eb
FBgn0036108,Cpr67Fa1
FBgn0036680,Cpr73D
FBgn0037067,Cpr78Ca
FBgn0038819,Cpr92F
FBgn0039480,Cpr97Ea
FBgn0039481,Cpr97Eb
FBgn0035872,Cpsf6
FBgn0025864,Crag
FBgn0013767,Crz
FBgn0036278,CrzR
FBgn0262081,Csk
FBgn0020496,CtBP
FBgn0035523,Ctl1
FBgn0039637,Ctl2
FBgn0035205,Ctr9
FBgn0261268,Cul3
FBgn0035880,Culd
FBgn0010315,CycD
FBgn0010382,CycE
FBgn0025455,CycT
FBgn0050489,Cyp12d1-p
FBgn0038095,Cyp304a1
FBgn0030949,Cyp308a1
FBgn0041337,Cyp309a2
FBgn0032693,Cyp310a1
FBgn0036778,Cyp312a1
FBgn0033524,Cyp49a1
FBgn0031693,Cyp4ac1
FBgn0015032,Cyp4c3
FBgn0011576,Cyp4d2
FBgn0015033,Cyp4d8
FBgn0030615,Cyp4s3
FBgn0033302,Cyp6a14
FBgn0031726,Cyp6a16
FBgn0039519,Cyp6a18
FBgn0000473,Cyp6a2
FBgn0039006,Cyp6d4
FBgn0041336,Cyp6t2Psi
FBgn0033121,Cyp6u1
FBgn0031126,Cyp6v1
FBgn0033065,Cyp6w1
FBgn0015040,Cyp9c1
FBgn0033775,Cyp9h1
FBgn0000406,Cyt-b5-r
FBgn0086907,Cyt-c-d
FBgn0284248,Cyt-c-p
FBgn0035600,Cyt-c1
FBgn0039651,Cyt-c1L
FBgn0025641,DAAM
FBgn0259099,DCX-EMAP
FBgn0052791,DIP-alpha
FBgn0259245,DIP-beta
FBgn0085420,DIP-delta
FBgn0259714,DIP-epsilon
FBgn0031725,DIP-eta
FBgn0039617,DIP-gamma
FBgn0031837,DIP-iota
FBgn0051814,DIP-kappa
FBgn0267428,DIP-lambda
FBgn0051646,DIP-theta
FBgn0051708,DIP-zeta
FBgn0286075,DNAlig3
FBgn0259113,DNApol-alpha180
FBgn0005696,DNApol-alpha73
FBgn0264326,DNApol-epsilon255
FBgn0037554,DNApol-iota
FBgn0002891,DNApol-zeta
FBgn0035542,DOR
FBgn0067783,DPCoAC
FBgn0004556,Dbp73D
FBgn0261723,Dbx
FBgn0035169,Dci
FBgn0039016,Dcr-1
FBgn0029067,Dd
FBgn0000422,Ddc
FBgn0053531,Ddr
FBgn0013799,Deaf1
FBgn0264291,Det
FBgn0085390,Dgk
FBgn0032048,Dh31
FBgn0052843,Dh31-R
FBgn0033932,Dh44-R1
FBgn0013810,Dhc36C
FBgn0261797,Dhc64C
FBgn0013812,Dhc93AB
FBgn0013813,Dhc98D
FBgn0260635,Diap1
FBgn0036808,Dic4
FBgn0039666,Diedel
FBgn0262873,Diedel2
FBgn0011274,Dif
FBgn0039183,Dis3
FBgn0000463,Dl
FBgn0024432,Dlc90F
FBgn0030276,Dlic
FBgn0000157,Dll
FBgn0037443,Dmtn
FBgn0263106,DnaJ-1
FBgn0035581,Dnah3
FBgn0265998,Doa
FBgn0035956,Doc2
FBgn0029944,Dok
FBgn0011582,Dop1R1
FBgn0266137,Dop1R2
FBgn0053517,Dop2R
FBgn0035538,DopEcR
FBgn0024558,Dph5
FBgn0000492,Dr
FBgn0052666,Drak
FBgn0085369,Drgx
FBgn0052268,Drsl6
FBgn0033159,Dscam1
FBgn0265296,Dscam2
FBgn0261046,Dscam3
FBgn0263219,Dscam4
FBgn0283531,Duox
FBgn0033739,Dyb
FBgn0016930,Dyrk2
FBgn0260003,Dys
FBgn0002632,E(spl)m6-BFM
FBgn0002734,E(spl)mdelta-HLH
FBgn0002735,E(spl)mgamma-HLH
FBgn0000629,E(z)
FBgn0011766,E2f1
FBgn0008646,E5
FBgn0027506,EDTP
FBgn0038874,ETHR
FBgn0026439,Eaat1
FBgn0000546,EcR
FBgn0034487,Efhc1.2
FBgn0003731,Egfr
FBgn0034882,Eglp1
FBgn0034883,Eglp2
FBgn0034884,Eglp3
FBgn0034885,Eglp4
FBgn0004588,Eig71Ea
FBgn0005640,Eip63E
FBgn0004910,Eip63F-1
FBgn0000567,Eip74EF
FBgn0000568,Eip75B
FBgn0004865,Eip78C
FBgn0264490,Eip93F
FBgn0031435,Elba2
FBgn0011589,Elk
FBgn0039066,EloA
FBgn0037926,Elp1
FBgn0031052,Elys
FBgn0034433,EndoB
FBgn0000579,Eno
FBgn0036319,Ent3
FBgn0085421,Epac
FBgn0013953,Esp
FBgn0266758,Esyt2
FBgn0005658,Ets65A
FBgn0039225,Ets96B
FBgn0004510,Ets97D
FBgn0005659,Ets98B
FBgn0262740,Evi5
FBgn0261547,Exn
FBgn0266667,Exo70
FBgn0033354,FANCI
FBgn0283427,FASN1
FBtr0309649_df_nrg,FBtr0309649_df_nrg
FBgn0000723,FER
FBgn0035385,FMRFaR
FBgn0038827,Fancd2
FBgn0000636,Fas3
FBgn0267828,Fatp1
FBgn0265187,Fatp2
FBgn0034999,Fatp3
FBgn0030555,Fbxl4
FBgn0015222,Fer1HCH
FBgn0038402,Fer2
FBgn0015221,Fer2LCH
FBgn0266084,Fhos
FBgn0003062,Fib
FBgn0264606,Fife
FBgn0085397,Fili
FBgn0024238,Fim
FBgn0039667,FipoQ
FBgn0010470,Fkbp14
FBgn0030974,Flacc
FBgn0264078,Flo2
FBgn0262477,FoxP
FBgn0259878,Fs
FBgn0285958,Fuca
FBgn0004509,Fur1
FBgn0004598,Fur2
FBgn0029818,GAA1
FBgn0260446,GABA-B-R1
FBgn0031275,GABA-B-R3
FBgn0035879,GAPcenA
FBgn0038391,GATAe
FBgn0050115,GEFmeso
FBgn0030013,GIIIspla2
FBgn0039099,GILT2
FBgn0261625,GLS
FBgn0033995,GPHR
FBgn0027790,GV1
FBgn0004516,Gad1
FBgn0010223,Galphaf
FBgn0001104,Galphai
FBgn0001122,Galphao
FBgn0004435,Galphaq
FBgn0001123,Galphas
FBgn0000053,Gart
FBgn0039153,GatB
FBgn0051148,Gba1a
FBgn0051414,Gba1b
FBgn0001105,Gbeta13F
FBgn0034199,Gbp1
FBgn0036428,Gbs-70E
FBgn0040319,Gclc
FBgn0046114,Gclm
FBgn0001098,Gdh
FBgn0283682,Ge-1
FBgn0011802,Gem3
FBgn0039580,Gfat2
FBgn0262869,Gfrl
FBgn0267252,Ggamma30A
FBgn0036144,GlcAT-P
FBgn0001112,Gld
FBgn0038934,Gld2
FBgn0001987,Gli
FBgn0001114,Glt
FBgn0024963,GluClalpha
FBgn0004619,GluRIA
FBgn0264000,GluRIB
FBgn0004620,GluRIIA
FBgn0020429,GluRIIB
FBgn0036629,GluRS-m
FBgn0264574,Glut1
FBgn0267336,Glut4EF
FBgn0266064,GlyS
FBgn0034911,GlyT
FBgn0027287,Gmap
FBgn0039690,Gnpnat
FBgn0001125,Got2
FBgn0013272,Gp150
FBgn0260798,Gprk1
FBgn0261988,Gprk2
FBgn0045502,Gr10a
FBgn0045500,Gr22b
FBgn0045495,Gr28b
FBgn0045487,Gr36a
FBgn0045485,Gr36c
FBgn0264556,Gr39a
FBgn0041243,Gr43a
FBgn0041242,Gr47a
FBgn0045482,Gr59b
FBgn0041236,Gr59d
FBgn0035167,Gr61a
FBgn0045478,Gr64b
FBgn0045477,Gr64c
FBgn0035486,Gr64d
FBgn0045476,Gr64e
FBgn0052255,Gr64f
FBgn0041229,Gr93a
FBgn0045469,Gr93c
FBgn0045468,Gr93d
FBgn0041224,Gr97a
FBgn0046887,Gr98b
FBgn0046886,Gr98c
FBgn0046885,Gr98d
FBgn0030685,Graf
FBgn0085423,GramD1B
FBgn0001134,Grd
FBgn0038840,Grik
FBgn0029830,Grip
FBgn0026431,Grip75
FBgn0019982,Gs1l
FBgn0001149,GstD1
FBgn0042206,GstD10
FBgn0038029,GstD11
FBgn0010043,GstD7
FBgn0038020,GstD9
FBgn0035907,GstO1
FBgn0035906,GstO2
FBgn0010825,Gug
FBgn0010197,Gyc32E
FBgn0038295,Gyc88E
FBgn0013973,Gycbeta100B
FBgn0265191,Gyg
FBgn0015805,HDAC1
FBgn0041210,HDAC4
FBgn0040318,HGTX
FBgn0038852,HHEX
FBgn0061198,HSPC300
FBgn0030674,HUWE1
FBgn0032797,Hasp
FBgn0046706,Haspin
FBgn0022787,Hel89B
FBgn0042711,Hex-t1
FBgn0042710,Hex-t2
FBgn0035142,Hipk
FBgn0004828,His3.3B
FBgn0001565,Hlc
FBgn0004362,HmgD
FBgn0010228,HmgZ
FBgn0263782,Hmgcr
FBgn0038376,Hmt-1
FBgn0015737,Hmu
FBgn0264005,Hmx
FBgn0004914,Hnf4
FBgn0014859,Hr38
FBgn0264562,Hr4
FBgn0001215,Hrb98DE
FBgn0038755,Hs6st
FBgn0001216,Hsc70-1
FBgn0026418,Hsc70Cb
FBgn0033087,Hsepi
FBgn0028374,Hug
FBgn0014906,Hydr2
FBgn0031294,IA-2
FBgn0067903,IM18
FBgn0283680,IP3K2
FBgn0052082,IRSp53
FBgn0035023,ITP
FBgn0038860,Ice2
FBgn0020415,Idgf2
FBgn0020414,Idgf3
FBgn0026415,Idgf4
FBgn0001248,Idh
FBgn0027291,Idh3a
FBgn0035445,Ids
FBgn0036569,IleRS-m
FBgn0044049,Ilp4
FBgn0001253,ImpE1
FBgn0001257,ImpL2
FBgn0283499,InR
FBgn0260991,Incenp
FBgn0036816,Indy
FBgn0086613,Ino80
FBgn0025885,Inos
FBgn0034964,IntS1
FBgn0039459,IntS12
FBgn0262117,IntS3
FBgn0265274,Inx3
FBgn0030989,Inx5
FBgn0027106,Inx7
FBgn0051718,Ir31a
FBgn0040849,Ir41a
FBgn0053471,Ir48a
FBgn0050464,Ir52d
FBgn0259185,Ir60b
FBgn0036150,Ir68a
FBgn0036757,Ir75a
FBgn0261402,Ir75b
FBgn0261401,Ir75c
FBgn0029968,Ir7g
FBgn0038789,Ir92a
FBgn0259215,Ir93a
FBgn0051424,Ir94b
FBgn0259194,Ir94e
FBgn0051225,Ir94f
FBgn0039080,Ir94h
FBgn0038465,Irc
FBgn0031305,Iris
FBgn0265042,Irk1
FBgn0024958,Irp-1A
FBgn0024957,Irp-1B
FBgn0035715,Ist1
FBgn0034880,ItgaPS5
FBgn0035166,JMJD5
FBgn0035667,Jon65Ai
FBgn0023197,Jon74E
FBgn0026064,KP78a
FBgn0026063,KP78b
FBgn0035144,Kah
FBgn0038837,KaiR1D
FBgn0039155,Kal1
FBgn0027596,Kank
FBgn0002578,Kaz-m1
FBgn0032243,Klp31E
FBgn0004379,Klp67A
FBgn0004387,Klp98A
FBgn0266450,Kr-h1
FBgn0020647,KrT95D
FBgn0041627,Ku80
FBgn0032850,Kua
FBgn0039688,Kul
FBgn0037955,Kyat
FBgn0032253,LManI
FBgn0027611,LManII
FBgn0032068,LManV
FBgn0053087,LRP1
FBgn0033212,LRR
FBgn0067622,LSm-4
FBgn0031857,LUBEL
FBgn0011638,La
FBgn0010238,Lac
FBgn0267348,LanB2
FBgn0000464,Lar
FBgn0063485,Lasp
FBgn0051072,Lerp
FBgn0016650,Lgr1
FBgn0039354,Lgr3
FBgn0085440,Lgr4
FBgn0026411,Lim1
FBgn0002023,Lim3
FBgn0024740,Lip2
FBgn0032264,Lip4
FBgn0034720,Liprin-gamma
FBgn0035610,Lkr
FBgn0261565,Lmpt
FBgn0028717,Lnk
FBgn0033309,Lnpk
FBgn0066101,LpR1
FBgn0051092,LpR2
FBgn0263593,Lpin
FBgn0032633,Lrch
FBgn0030706,Lrp4
FBgn0027794,Lrpprc2
FBgn0039114,Lsd-1
FBgn0034962,MAN1
FBgn0013987,MAPk-Ak2
FBgn0042185,MCU
FBgn0035145,MED14
FBgn0034707,MED16
FBgn0036761,MED19
FBgn0034795,MED23
FBgn0035851,MED24
FBgn0035357,MEP-1
FBgn0043070,MESK2
FBgn0032694,MESR3
FBgn0030452,MFS10
FBgn0033234,MFS12
FBgn0034392,MFS15
FBgn0034611,MFS16
FBgn0031307,MFS3
FBgn0038735,MICU3
FBgn0032456,MRP
FBgn0040305,MTF-1
FBgn0036801,MYPT-75D
FBgn0011648,Mad
FBgn0034590,Magi
FBgn0002571,Mal-A3
FBgn0032381,Mal-B1
FBgn0010342,Map60
FBgn0039972,Marf1
FBgn0035811,Mcad
FBgn0020633,Mcm7
FBgn0032116,Mco1
FBgn0023549,Mct1
FBgn0262559,Mdh2
FBgn0030993,Mec2
FBgn0011656,Mef2
FBgn0265140,Meltrin
FBgn0002719,Men
FBgn0038294,Mf
FBgn0039738,Mgat2
FBgn0264695,Mhc
FBgn0026059,Mhcl
FBgn0053988,Mid1
FBgn0036713,Mip
FBgn0026061,Mipp1
FBgn0026060,Mipp2
FBgn0035725,Mis12
FBgn0019960,Mitofilin
FBgn0036844,Mkp3
FBgn0004687,Mlc-c
FBgn0002772,Mlc1
FBgn0002773,Mlc2
FBgn0259209,Mlp60A
FBgn0033438,Mmp2
FBgn0031885,Mnn1
FBgn0259481,Mob2
FBgn0039581,Moca-cyp
FBgn0011661,Moe
FBgn0032940,Mondo
FBgn0260660,Mp
FBgn0038662,Mpc1
FBgn0000063,Mps1
FBgn0052296,Mrtf
FBgn0011581,Ms
FBgn0035331,MsR1
FBgn0264002,MsR2
FBgn0036486,Msh6
FBgn0261836,Msp300
FBgn0011668,Mst57Da
FBgn0011669,Mst57Db
FBgn0011670,Mst57Dc
FBgn0004171,Mst98Cb
FBgn0052602,Muc12Ea
FBgn0053300,Muc30E
FBgn0038642,Muc91C
FBgn0051439,Muc96D
FBgn0035483,Mul1
FBgn0025390,Mur2B
FBgn0038492,Mur89F
FBgn0030683,Mvd
FBgn0011672,Mvl
FBgn0263705,Myo10A
FBgn0040299,Myo28B1
FBgn0086347,Myo31DF
FBgn0010246,Myo61F
FBgn0267431,Myo81F
FBgn0033379,Mys45A
FBgn0010488,NAT1
FBgn0028926,NC2beta
FBgn0047038,ND-13B
FBgn0031228,ND-15
FBgn0039669,ND-20L
FBgn0017566,ND-75
FBgn0001989,ND-B17
FBgn0024321,NK7.1
FBgn0039559,NSD
FBgn0261526,NT1
FBgn0031020,Naa15-16
FBgn0052319,Naa30B
FBgn0036039,Naa60
FBgn0051216,Naam
FBgn0028471,Nab2
FBgn0030512,Nadsyn
FBgn0031589,Naprt
FBgn0010352,Nc73EF
FBgn0036279,Ncc69
FBgn0028704,Nckx30C
FBgn0259111,Ndae1
FBgn0259174,Nedd4
FBgn0017430,Nelf-E
FBgn0031081,Nep3
FBgn0038818,Nep4
FBgn0039478,Nep5
FBgn0039022,Nepl13
FBgn0039023,Nepl14
FBgn0039024,Nepl15
FBgn0039609,Nepl17
FBgn0039611,Nepl18
FBgn0039612,Nepl19
FBgn0039613,Nepl20
FBgn0027578,Nepl21
FBgn0031805,Nepl4
FBgn0032585,Nepl8
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0029905,Nf-YC
FBgn0015269,Nf1
FBgn0263390,Nha2
FBgn0040297,Nhe2
FBgn0036101,NijA
FBgn0038079,NijC
FBgn0053554,Nipped-A
FBgn0026401,Nipped-B
FBgn0051146,Nlg1
FBgn0031866,Nlg2
FBgn0083963,Nlg3
FBgn0083975,Nlg4
FBgn0016685,Nlp
FBgn0013305,Nmda1
FBgn0265726,Nna1
FBgn0011676,Nos
FBgn0259734,Nost
FBgn0044028,Notum
FBgn0024320,Npc1a
FBgn0261675,Npc1b
